#,2017-03-11
#,14:40:58

##,## 
#0,0.0432,0.172,67.8,0,.00381,.1,1,1,.244,.00381,.244,.244,.00381,.00381,0,0,0,.
408
seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas
temp,rboxtemp,glastemp,gboxtemp,gasboxRH,PMredRH,PMgrenRH,chiptemp
1.00,-2230,10011,148,28538,6287,65536,6904,52796,106,7350,101,103,4709,6839,368,
388,373,742
4.00,20,7304,146,28043,6287,65536,7899,52830,108,7350,100,102,8990,6836,369,386,
372,742
7.00,980,4228,147,28320,6288,65536,5597,52857,106,7354,100,101,5728,6840,367,386
,371,742
10.00,-786,4232,146,29059,6285,65536,7741,52881,106,7356,101,103,10653,6840,369,
385,370,742
13.00,289,4208,147,29976,6284,65536,6351,52900,107,7357,102,101,6154,6841,367,38
5,369,742
16.00,135,4206,147,29295,6282,65536,7250,52918,107,7357,101,102,11657,6840,369,3
84,370,742
19.00,-192,4196,146,30002,6279,65536,6624,52931,107,7360,101,102,6004,6837,368,3
84,370,742
22.00,151,4179,146,29983,6277,65536,7442,52942,107,7360,101,103,11341,6837,369,3
84,368,742
25.00,-1,4105,145,28791,6274,65536,6576,52951,107,7362,101,102,6023,6837,368,383
,369,742
28.00,-16,4093,146,27834,6271,65536,7420,52960,108,7362,101,102,11379,6837,367,3
83,369,742
31.00,64,4085,146,28560,6269,65536,6582,52967,107,7363,100,102,6026,6836,367,384
,368,742
34.00,4,4134,146,29486,6266,65536,7410,52971,106,7363,101,103,11401,6835,368,382
,368,742
37.00,20,4082,146,29805,6262,65536,6586,52977,106,7367,102,102,6021,6836,367,382
,367,742
40.00,35,4005,145,29810,6259,65536,7420,52980,107,7362,101,102,11384,6836,368,38
2,367,742
43.00,19,4005,147,29581,6253,65536,6586,52983,106,7367,101,101,6021,6836,367,383
,369,743
46.00,25,4006,146,27607,6250,65536,7414,52986,107,7365,100,103,11391,6836,367,38
3,368,743
49.00,29,4006,145,28571,6247,65536,6588,52988,107,7367,100,102,6022,6834,367,383
,368,742
52.00,23,4006,146,29583,6242,65536,7414,52989,107,7368,100,103,11396,6833,367,38
3,367,742
55.00,23,4006,146,29398,6240,65536,6588,52990,108,7368,101,102,6022,6833,367,382
,368,742
58.00,27,3954,147,29582,6238,65536,7412,52992,107,7367,102,101,11400,6836,366,38
2,368,742
61.00,25,3876,146,29001,6235,65536,6594,52993,107,7365,101,101,6021,6835,366,383
,368,742
64.00,24,3876,146,29814,6234,65536,7408,52994,107,7368,100,102,11403,6832,367,38
2,368,742
67.00,25,3825,147,29400,6231,65536,6594,52996,106,7368,100,101,6021,6833,366,382
,368,742
70.00,27,3826,147,29585,6231,65536,7411,52995,107,7371,100,102,11407,6833,366,38
2,368,743
73.00,30,3904,147,29957,6228,65536,6596,52996,107,7369,101,101,6021,6833,366,382
,368,742
76.00,26,3903,146,29587,6231,65536,7417,52997,106,7369,101,102,11396,6833,365,38
2,368,742
79.00,32,3904,147,29585,6230,65536,6594,52997,107,7372,101,102,6024,6834,367,383
,368,742
82.00,28,3904,147,29817,6233,65536,7400,52997,107,7370,101,102,11420,6832,366,38
3,369,743
85.00,25,3902,146,29312,6233,65536,6600,52997,108,7373,101,102,6021,6834,365,382
,368,742
88.00,35,3903,146,28396,6231,65536,7412,52997,108,7369,102,101,11404,6834,367,38
3,368,743
91.00,30,3904,147,29311,6235,65536,6598,52997,108,7371,101,102,6024,6834,366,382
,369,742
94.00,32,3905,147,29589,6235,65536,7400,52998,108,7372,101,103,11424,6834,366,38
2,367,742
97.00,31,3903,147,29816,6235,65536,6603,52997,106,7373,101,101,6020,6836,365,382
,368,743
100.00,33,3827,147,29911,6237,65536,7412,52998,107,7372,101,102,11405,6834,365,3
83,367,744
103.00,30,3878,147,29311,6239,65536,6598,52998,107,7374,101,102,6025,6835,366,38
2,367,743
106.00,34,3877,146,27754,6240,65536,7400,52998,107,7373,102,102,11423,6836,365,3
82,368,743
109.00,28,3877,147,27845,6241,65536,6601,52997,106,7374,101,102,6024,6833,366,38
3,368,742
112.00,35,3827,146,28994,6239,65536,7401,52998,108,7374,100,102,11426,6836,366,3
82,368,743
115.00,37,3828,147,30137,6237,65536,6606,52999,107,7374,101,101,6023,6834,366,38
3,368,744
118.00,32,3827,147,29498,6239,65536,7402,52997,107,7374,101,102,11421,6837,365,3
81,368,742
121.00,34,3878,147,29314,6239,65536,6604,52998,106,7374,101,101,6022,6837,366,38
1,368,744
124.00,32,3879,148,29828,6240,65536,7402,52998,107,7376,102,101,11419,6837,366,3
79,368,742
127.00,33,3879,146,29589,6242,65536,6603,52999,107,7377,101,101,6023,6837,365,38
1,367,744
130.00,36,3877,146,29821,6241,65536,7392,52997,106,7376,102,100,11436,6838,365,3
81,367,743
133.00,31,3878,146,29316,6241,65536,6607,52998,106,7381,101,102,6026,6837,365,38
0,368,743
136.00,40,3879,148,29342,6241,65536,7398,52998,107,7379,101,101,11433,6839,364,3
81,368,744
139.00,27,3877,147,30231,6240,65536,6608,52998,108,7379,103,101,6022,6840,365,38
1,367,743
142.00,35,3827,147,28905,6239,65536,7395,52998,108,7380,101,101,11426,6839,365,3
82,368,743
145.00,41,3828,147,28257,6239,65536,6608,52998,108,7381,102,102,6024,6840,365,38
1,368,742
148.00,34,3827,146,30007,6236,65536,7398,53000,106,7380,100,102,11429,6839,365,3
82,367,744
151.00,27,3904,147,29585,6236,65536,6609,52998,108,7381,102,101,6024,6840,365,38
0,368,743
154.00,37,3827,146,29317,6232,65536,7391,52998,107,7381,102,102,11441,6841,364,3
82,367,744
157.00,36,3828,146,29084,6235,65536,6611,52997,108,7381,100,102,6024,6841,364,38
1,367,743
160.00,31,3828,148,30005,6235,65536,7399,52998,108,7380,102,101,11430,6842,364,3
81,367,742
163.00,42,3828,146,29591,6237,65536,6611,52998,107,7383,102,101,6027,6843,365,38
2,367,743
166.00,31,3828,147,30143,6236,65536,7391,52999,107,7384,103,100,11440,6842,364,3
80,368,743
169.00,34,3828,146,29821,6238,65536,6614,52998,108,7383,101,103,6024,6842,364,38
2,368,743
172.00,38,3827,147,28584,6240,65536,7391,52997,107,7383,102,101,11437,6844,364,3
80,368,744
175.00,36,3828,146,29283,6239,65536,6613,52997,107,7387,103,102,6023,6843,364,37
9,368,744
178.00,37,3828,146,29317,6241,65536,7398,52998,108,7386,101,102,11426,6843,364,3
79,367,742
181.00,33,3826,146,29315,6241,65536,6612,52997,107,7386,102,102,6028,6845,364,37
9,368,743
184.00,39,3829,146,29823,6247,65536,7390,52997,107,7388,102,102,11442,6845,363,3
80,367,743
187.00,29,3828,147,30320,6244,65536,6614,52997,107,7387,101,101,6025,6846,364,38
1,367,743
190.00,33,3828,146,29810,6246,65536,7383,52999,106,7389,102,103,11452,6846,363,3
80,367,744
193.00,42,3828,146,29592,6247,65536,6613,52998,107,7389,101,102,6028,6846,363,38
1,367,743
196.00,27,3828,148,29504,6248,65536,7385,52998,107,7389,101,102,11450,6847,363,3
81,368,743
199.00,41,3827,148,30144,6249,65536,6615,52998,106,7389,101,101,6027,6847,363,38
2,368,743
202.00,32,3828,147,28634,6250,65536,7389,52998,109,7391,102,102,11443,6847,364,3
81,367,744
205.00,31,3853,146,29315,6252,65536,6616,52998,107,7391,102,102,6026,6848,363,38
2,368,744
208.00,42,3854,146,27989,6254,65536,7382,52997,109,7392,100,101,11456,6847,364,3
81,368,743
211.00,27,3827,146,27758,6254,65536,6623,52998,109,7393,101,101,6024,6849,362,38
0,367,744
214.00,29,3827,147,28405,6255,65536,7387,52997,107,7392,102,102,11453,6850,363,3
81,368,743
217.00,39,3827,146,29591,6257,65536,6619,52998,108,7393,102,102,6026,6850,363,37
9,368,742
220.00,31,3829,147,30008,6258,65536,7381,52998,107,7395,101,101,11456,6849,363,3
80,367,744
223.00,31,3827,147,30233,6259,65536,6622,52998,107,7395,100,101,6028,6853,363,38
0,367,743
226.00,31,3826,146,29322,6261,65536,7384,52998,107,7393,101,101,11450,6852,364,3
80,367,744
229.00,32,3827,147,28583,6260,65536,6621,52999,108,7395,102,101,6027,6852,363,37
8,367,743
232.00,31,3827,147,28815,6262,65536,7381,52998,107,7396,102,100,11456,6854,362,3
79,367,743
235.00,28,3832,147,29500,6260,65536,6624,52998,107,7398,101,101,6025,6853,362,38
0,367,743
238.00,34,3761,146,29914,6260,65536,7385,52997,106,7398,102,101,11454,6855,362,3
81,368,743
241.00,28,3851,146,29821,6261,65536,6621,52999,108,7398,102,103,6026,6855,364,38
1,367,743
244.00,30,3863,147,29916,6262,65536,7377,52997,108,7397,102,101,11460,6853,363,3
82,367,743
247.00,31,3871,146,29593,6262,65536,6624,52998,107,7398,101,102,6024,6854,363,38
1,367,743
