seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,chiptemp
1267.0,19.008000000000003,1185.08,9898.8,0.0,26.993850000000002,98.2,6509.0,52998.0,26.108,27.5463,24.156,23.912,22.84857,25.43937,0.0,741.0
1270.0,17.28,1185.08,9966.6,0.0,26.98242,98.30000000000001,7530.0,52998.0,25.62,27.5463,24.156,23.912,42.99204,25.43937,0.0,742.0
1273.0,16.718400000000003,1172.1799999999998,9966.6,0.0,26.97861,98.0,6505.0,52997.0,25.62,27.55392,23.912,24.156,22.86381,25.44699,0.0,742.0
1276.0,16.5888,1172.3519999999999,9966.6,0.0,26.98623,98.5,7526.0,52997.0,25.864,27.55773,24.156,24.156,43.02252,25.43556,0.0,741.0
1279.0,16.7616,1172.524,10034.4,0.0,26.99766,98.30000000000001,6511.0,52998.0,26.108,27.55392,24.156,24.156,22.86,25.43937,0.0,741.0
1282.0,16.6752,1141.908,9966.6,0.0,26.99004,98.4,7527.0,53000.0,25.864,27.55773,24.156,23.912,43.02252,25.44318,0.0,741.0
1285.0,16.8048,1142.596,9966.6,0.0,27.00528,98.7,6513.0,52999.0,25.62,27.56154,23.912,24.156,22.85238,25.43937,0.0,740.0
1288.0,16.1136,1156.012,9966.6,0.0,27.01671,98.4,7530.0,52999.0,25.62,27.56535,23.912,24.156,42.98823,25.43937,0.0,742.0
1291.0,15.5088,1142.7679999999998,9966.6,0.0,27.00528,98.5,6508.0,52997.0,25.62,27.56154,23.912,23.912,22.85619,25.44318,0.0,742.0
1294.0,15.5088,1141.7359999999999,9831.0,0.0,26.98623,98.2,7520.0,52998.0,25.864,27.56154,24.156,24.156,43.04919,25.43937,0.0,740.0
1297.0,16.5024,1138.812,9898.8,0.0,26.95956,98.2,6518.0,52997.0,25.62,27.57678,24.156,24.156,22.84857,25.44318,0.0,740.0
1300.0,17.064,1135.716,9966.6,0.0,26.91003,98.30000000000001,7522.0,52999.0,25.62,27.56916,24.156,24.4,43.04919,25.44699,0.0,741.0
1303.0,18.6624,1114.388,9966.6,0.0,26.88717,98.2,6519.0,52997.0,25.62,27.58059,24.4,24.156,22.84476,25.45842,0.0,742.0
1306.0,17.7984,1112.4959999999999,9966.6,0.0,26.87574,98.2,7520.0,52998.0,25.62,27.5844,24.156,23.912,43.04919,25.4508,0.0,741.0
1309.0,17.625600000000002,1111.636,9966.6,0.0,26.88336,98.30000000000001,6521.0,52997.0,25.62,27.57678,24.4,24.156,22.84095,25.47366,0.0,741.0
1312.0,17.8416,1098.048,9898.8,0.0,26.89098,98.2,7521.0,52997.0,25.375999999999998,27.58059,23.912,24.4,43.04157,25.46985,0.0,741.0
1315.0,18.273600000000002,1097.876,9898.8,0.0,26.89479,98.4,6516.0,52997.0,25.864,27.59202,24.156,24.4,22.86,25.47747,0.0,741.0
1318.0,19.7424,1097.704,10170.0,0.0,26.92146,98.4,7534.0,52998.0,25.62,27.58821,24.156,24.4,42.98061,25.46985,0.0,741.0
1321.0,20.3904,1097.876,9966.6,0.0,26.974800000000002,98.30000000000001,6512.0,52998.0,25.62,27.59583,23.912,24.4,22.87143,25.47747,0.0,741.0
1324.0,20.2176,1097.876,9898.8,0.0,26.99766,98.5,7511.0,52997.0,25.62,27.59583,24.156,23.912,43.10634,25.48128,0.0,741.0
1327.0,19.6992,1097.704,9966.6,0.0,27.02433,98.0,6519.0,52998.0,25.62,27.59202,24.156,24.4,22.85619,25.49271,0.0,741.0
1330.0,19.6992,1097.876,10034.4,0.0,27.03957,98.5,7515.0,52998.0,25.62,27.60726,23.912,24.156,43.06824,25.49652,0.0,742.0
1333.0,20.304000000000002,1129.696,9966.6,0.0,27.051,98.4,6518.0,53000.0,25.864,27.60726,24.156,24.156,22.86381,25.50033,0.0,741.0
1336.0,20.088,1111.636,9966.6,0.0,27.05481,98.10000000000001,7518.0,52998.0,25.62,27.60345,24.4,23.912,43.06062,25.49652,0.0,741.0
1339.0,19.915200000000002,1130.04,9898.8,0.0,27.07005,98.10000000000001,6519.0,52997.0,25.62,27.61107,23.912,24.156,22.86,25.50414,0.0,740.0
1342.0,19.5696,1130.04,9831.0,0.0,27.04719,98.30000000000001,7518.0,52998.0,25.62,27.61488,24.4,24.4,43.06443,25.50414,0.0,740.0
1345.0,19.4832,1147.5839999999998,9966.6,0.0,27.00147,98.5,6520.0,52999.0,25.62,27.61869,24.156,24.156,22.85619,25.51557,0.0,741.0
1348.0,20.044800000000002,1130.212,9898.8,0.0,26.96337,98.5,7521.0,53000.0,25.62,27.61488,23.912,24.156,43.03014,25.51176,0.0,741.0
1351.0,21.2112,1161.0,9966.6,0.0,26.93289,98.30000000000001,6518.0,52998.0,25.864,27.61488,24.4,24.4,22.86762,25.51176,0.0,742.0
1354.0,21.0816,1143.1119999999999,9898.8,0.0,26.898600000000002,98.7,7520.0,52998.0,25.62,27.61488,24.156,24.156,43.04538,25.50414,0.0,741.0
1357.0,20.952,1143.2839999999999,9966.6,0.0,26.87193,98.5,6523.0,52998.0,25.864,27.6225,24.4,24.644,22.86,25.51557,0.0,740.0
1360.0,20.52,1143.628,9966.6,0.0,26.83383,98.5,7508.0,53000.0,25.62,27.62631,24.4,24.4,43.11015,25.51557,0.0,741.0
1363.0,20.3472,1143.2839999999999,9898.8,0.0,26.83002,98.4,6527.0,52999.0,25.864,27.63012,23.912,24.156,22.85238,25.51938,0.0,741.0
1366.0,20.52,1143.2839999999999,9966.6,0.0,26.83764,98.5,7520.0,52998.0,25.375999999999998,27.63393,24.156,24.4,43.02252,25.51938,0.0,742.0
1369.0,20.822400000000002,1161.0,9966.6,0.0,26.85288,98.4,6525.0,52999.0,25.62,27.63774,24.156,23.912,22.86,25.527,0.0,741.0
1372.0,21.297600000000003,1161.1719999999998,9966.6,0.0,26.860500000000002,98.30000000000001,7512.0,52998.0,25.62,27.64536,24.4,24.156,43.07205,25.53081,0.0,742.0
1375.0,22.334400000000002,1161.1719999999998,9966.6,0.0,26.841450000000002,98.4,6527.0,53000.0,25.864,27.64536,24.4,24.4,22.84857,25.53081,0.0,742.0
1378.0,21.7296,1161.3439999999998,9898.8,0.0,26.83383,98.2,7518.0,52997.0,25.864,27.64155,24.4,24.156,43.03776,25.53081,0.0,742.0
1381.0,21.168000000000003,1161.0,9966.6,0.0,26.81859,98.10000000000001,6524.0,52998.0,25.864,27.64536,24.156,24.156,22.87524,25.527,0.0,741.0
1384.0,20.304000000000002,1174.588,9966.6,0.0,26.79192,98.30000000000001,7502.0,52996.0,25.864,27.63393,24.4,24.156,43.14063,25.53462,0.0,742.0
1387.0,19.224,1192.3039999999999,9966.6,0.0,26.77668,98.7,6534.0,52998.0,25.62,27.64917,24.4,24.156,22.84476,25.53081,0.0,741.0
1390.0,18.8352,1174.588,9898.8,0.0,26.7843,98.60000000000001,7515.0,52998.0,26.108,27.64536,23.912,24.4,43.04919,25.52319,0.0,741.0
1393.0,18.5328,1178.716,9966.6,0.0,26.78049,98.2,6527.0,52999.0,25.864,27.65679,24.156,24.156,22.87143,25.52319,0.0,742.0
1396.0,18.1872,1179.06,9898.8,0.0,26.77287,98.60000000000001,7500.0,52999.0,25.864,27.65679,23.912,24.4,43.15968,25.52319,0.0,742.0
1399.0,18.403200000000002,1161.0,9966.6,0.0,26.76525,98.7,6537.0,52998.0,25.864,27.6606,24.156,24.156,22.83333,25.527,0.0,740.0
1402.0,18.6624,1143.2839999999999,9966.6,0.0,26.73858,98.5,7523.0,52997.0,25.62,27.66441,24.4,24.156,43.02252,25.527,0.0,741.0
1405.0,18.9216,1143.1119999999999,9966.6,0.0,26.73477,98.30000000000001,6525.0,52999.0,25.62,27.6606,23.912,24.156,22.87143,25.53462,0.0,742.0
1408.0,19.4832,1143.456,9898.8,0.0,26.72715,98.4,7509.0,52999.0,25.62,27.66441,24.156,24.4,43.09872,25.53843,0.0,743.0
1411.0,19.915200000000002,1143.2839999999999,9966.6,0.0,26.72715,98.80000000000001,6530.0,52998.0,25.62,27.66441,24.4,24.4,22.85238,25.53081,0.0,742.0
1414.0,20.088,1143.456,9966.6,0.0,26.72334,98.80000000000001,7508.0,52999.0,25.864,27.6606,24.4,24.4,43.10253,25.53843,0.0,742.0
1417.0,20.3472,1143.1119999999999,9898.8,0.0,26.71572,98.4,6535.0,52997.0,25.62,27.67965,24.156,24.4,22.85238,25.54224,0.0,741.0
1420.0,21.168000000000003,1147.9279999999999,9966.6,0.0,26.70429,98.5,7514.0,52998.0,25.864,27.67203,24.156,24.156,43.07967,25.53843,0.0,742.0
1423.0,21.556800000000003,1129.696,9966.6,0.0,26.69667,98.5,6533.0,52998.0,25.864,27.68727,24.4,24.4,22.86,25.54224,0.0,742.0
1426.0,20.692800000000002,1130.04,9966.6,0.0,26.69286,98.60000000000001,7505.0,53000.0,26.108,27.67965,24.156,24.4,43.13682,25.54224,0.0,741.0
1429.0,19.8288,1130.04,9898.8,0.0,26.69667,98.7,6539.0,52997.0,26.108,27.68727,24.156,24.156,22.84857,25.54986,0.0,741.0
1432.0,19.3104,1130.04,9898.8,0.0,26.70048,98.7,7505.0,52997.0,25.864,27.68346,24.4,24.4,43.12158,25.54605,0.0,742.0
1435.0,18.4896,1147.7559999999999,9966.6,0.0,26.71191,98.30000000000001,6538.0,52998.0,25.864,27.68727,23.912,24.4,22.85619,25.54605,0.0,742.0
1438.0,17.884800000000002,1130.04,9966.6,0.0,26.7081,98.60000000000001,7503.0,52998.0,25.864,27.69489,24.156,23.912,43.12539,25.55367,0.0,742.0
1441.0,17.4096,1111.464,10034.4,0.0,26.68143,98.7,6537.0,53000.0,26.108,27.69108,24.156,24.156,22.85619,25.55367,0.0,742.0
1444.0,17.28,1111.636,9966.6,0.0,26.66238,98.5,7507.0,52998.0,26.108,27.69489,24.156,24.156,43.0911,25.56129,0.0,742.0
1447.0,18.1008,1111.464,9966.6,0.0,26.65095,98.80000000000001,6536.0,52998.0,25.864,27.6987,24.4,23.912,22.84857,25.5651,0.0,741.0
1450.0,18.273600000000002,1098.048,9966.6,0.0,26.65095,98.7,7515.0,52999.0,25.864,27.6987,23.912,24.4,43.06824,25.55748,0.0,742.0
1453.0,18.1008,1111.12,9966.6,0.0,26.62809,98.30000000000001,6536.0,52998.0,26.108,27.6987,24.156,24.4,22.85619,25.5651,0.0,741.0
1456.0,17.7984,1098.2199999999998,9966.6,0.0,26.62809,98.5,7509.0,52999.0,25.864,27.70251,24.156,24.4,43.10634,25.56129,0.0,741.0
1459.0,17.28,1097.876,9898.8,0.0,26.61666,98.5,6537.0,52998.0,25.62,27.71013,24.156,24.156,22.87143,25.56891,0.0,742.0
1462.0,16.3296,1098.048,9966.6,0.0,26.62809,98.60000000000001,7494.0,52999.0,25.62,27.70632,24.156,24.4,43.17873,25.5651,0.0,742.0
1465.0,17.1936,1084.288,9831.0,0.0,26.62809,98.5,6543.0,52999.0,25.864,27.71013,24.4,24.4,22.85238,25.57272,0.0,742.0
1468.0,19.267200000000003,1097.876,9898.8,0.0,26.63952,98.80000000000001,7503.0,53000.0,26.108,27.71013,24.4,24.4,43.13301,25.57653,0.0,741.0
1471.0,20.0016,1084.288,9966.6,0.0,26.64714,98.60000000000001,6544.0,52999.0,25.864,27.70251,24.156,24.156,22.86,25.58034,0.0,742.0
1474.0,19.785600000000002,1084.288,9966.6,0.0,26.65095,98.7,7504.0,52997.0,25.62,27.70251,24.156,24.4,43.13301,25.57653,0.0,742.0
1477.0,19.008000000000003,1084.116,9831.0,0.0,26.64333,98.4,6542.0,52999.0,25.864,27.72156,24.4,24.156,22.84857,25.57653,0.0,742.0
1480.0,18.403200000000002,1084.288,9966.6,0.0,26.63952,98.5,7505.0,52998.0,26.108,27.72156,24.4,24.156,43.13682,25.58034,0.0,741.0
1483.0,16.8048,1075.3439999999998,9898.8,0.0,26.62809,98.80000000000001,6545.0,52999.0,25.62,27.72537,24.156,24.156,22.84857,25.56891,0.0,741.0
1486.0,15.8976,1075.3439999999998,9966.6,0.0,26.59761,98.4,7501.0,52999.0,25.864,27.72156,24.156,23.912,43.13682,25.56891,0.0,742.0
1489.0,14.7744,1075.3439999999998,9898.8,0.0,26.56332,98.7,6544.0,52998.0,25.864,27.72918,24.4,24.156,22.85238,25.58415,0.0,742.0
1492.0,15.292800000000002,1088.932,9966.6,0.0,26.54808,98.4,7504.0,52998.0,25.62,27.72918,24.156,24.4,43.12539,25.58415,0.0,742.0
1495.0,16.2432,1075.172,9898.8,0.0,26.53665,98.7,6540.0,52999.0,25.62,27.72918,23.912,24.4,22.86762,25.58034,0.0,741.0
1498.0,16.2432,1066.0559999999998,9966.6,0.0,26.52141,98.30000000000001,7494.0,52999.0,25.62,27.72918,24.156,24.644,43.17873,25.58415,0.0,742.0
1501.0,16.6752,1066.0559999999998,9966.6,0.0,26.49474,98.30000000000001,6550.0,52998.0,25.62,27.74061,24.4,24.156,22.84857,25.58415,0.0,741.0
1504.0,16.416,1066.3999999999999,9966.6,0.0,26.48331,98.10000000000001,7510.0,52999.0,26.108,27.7368,23.912,24.4,43.09491,25.58415,0.0,742.0
1507.0,15.681600000000001,1066.2279999999998,9898.8,0.0,26.46426,98.10000000000001,6540.0,52999.0,25.864,27.74061,24.156,24.4,22.87905,25.59177,0.0,742.0
1510.0,15.940800000000001,1066.744,9966.6,0.0,26.41473,98.2,7493.0,52998.0,25.62,27.7368,24.156,24.4,43.18635,25.59939,0.0,742.0
1513.0,16.9344,1054.1879999999999,10034.4,0.0,26.39949,98.10000000000001,6548.0,52998.0,25.864,27.75204,24.156,24.644,22.86,25.60701,0.0,741.0
1516.0,17.28,1055.5639999999999,10034.4,0.0,26.39949,98.0,7493.0,52998.0,25.864,27.74823,24.4,24.156,43.1673,25.614630000000002,0.0,742.0
1519.0,17.712,1071.216,9898.8,0.0,26.39187,98.30000000000001,6549.0,52998.0,25.864,27.74442,24.156,24.644,22.85619,25.61082,0.0,741.0
1522.0,17.4528,1073.28,10034.4,0.0,26.41473,98.2,7499.0,52997.0,26.108,27.74442,24.4,24.156,43.13682,25.614630000000002,0.0,742.0
1525.0,17.107200000000002,1087.8999999999999,10034.4,0.0,26.4033,98.2,6548.0,52998.0,25.864,27.74442,24.4,24.4,22.85619,25.61082,0.0,742.0
1528.0,17.4096,1088.416,9898.8,0.0,26.39568,98.4,7509.0,52998.0,25.62,27.74823,24.156,24.4,43.09491,25.62606,0.0,742.0
1531.0,17.5392,1088.588,9966.6,0.0,26.39187,98.10000000000001,6547.0,52998.0,25.864,27.75204,24.4,24.4,22.85619,25.62225,0.0,741.0
1534.0,18.1872,1088.76,9898.8,0.0,26.38425,98.10000000000001,7497.0,52998.0,25.864,27.75585,24.156,24.644,43.14825,25.61844,0.0,742.0
1537.0,18.4896,1088.76,9898.8,0.0,26.3652,98.4,6548.0,53000.0,25.864,27.76728,24.644,24.4,22.86,25.62225,0.0,742.0
1540.0,17.755200000000002,1061.5839999999998,9966.6,0.0,26.3652,98.5,7497.0,52998.0,26.108,27.75966,24.4,24.4,43.15587,25.62225,0.0,742.0
1543.0,17.366400000000002,1075.172,9966.6,0.0,26.35758,98.60000000000001,6551.0,52998.0,26.108,27.75966,24.156,24.4,22.85619,25.633680000000002,0.0,742.0
1546.0,17.107200000000002,1075.172,10034.4,0.0,26.34234,98.2,7495.0,52998.0,25.864,27.76728,24.156,24.4,43.15968,25.61844,0.0,742.0
1549.0,16.632,1088.588,9898.8,0.0,26.34615,98.2,6553.0,52998.0,25.864,27.77109,24.644,24.156,22.86,25.61844,0.0,742.0
1552.0,15.7248,1088.588,9966.6,0.0,26.36901,98.4,7491.0,52998.0,25.62,27.77109,24.156,24.4,43.18635,25.62225,0.0,742.0
1555.0,14.688,1075.3439999999998,9966.6,0.0,26.36139,98.60000000000001,6554.0,52999.0,25.864,27.7749,24.644,24.644,22.85238,25.62225,0.0,743.0
1558.0,13.6944,1061.9279999999999,9966.6,0.0,26.31567,98.9,7494.0,52998.0,25.62,27.77109,24.156,24.4,43.17492,25.61844,0.0,742.0
1561.0,13.608,1066.2279999999998,10170.0,0.0,26.289,98.10000000000001,6555.0,52996.0,25.864,27.77109,24.4,24.4,22.86381,25.62225,0.0,741.0
1564.0,12.96,1066.3999999999999,10170.0,0.0,26.25471,6553.6,7490.0,52998.0,25.864,27.7749,24.4,24.4,43.21683,25.62225,0.0,742.0
1567.0,11.5776,1066.2279999999998,9966.6,0.0,26.20899,6553.6,6562.0,52998.0,26.108,27.78633,24.644,24.644,22.84476,25.62987,0.0,742.0
1570.0,10.411200000000001,1057.2839999999999,9966.6,0.0,26.1747,6553.6,7498.0,52998.0,26.108,27.78252,24.156,24.4,43.16349,25.61844,0.0,742.0
1573.0,8.7696,1043.524,9966.6,0.0,26.12517,6553.6,6558.0,52999.0,25.62,27.79395,24.4,24.156,22.87524,25.62225,0.0,741.0
1576.0,7.344,1034.58,9966.6,0.0,26.07183,6553.6,7500.0,52998.0,25.864,27.79014,24.4,24.156,43.17111,25.614630000000002,0.0,742.0
1579.0,6.1776,1034.408,9966.6,0.0,25.99944,6553.6,6557.0,52998.0,25.864,27.79395,24.4,24.156,22.88286,25.614630000000002,0.0,742.0
1582.0,5.1408000000000005,1012.0479999999999,10034.4,0.0,25.96515,6553.6,7496.0,52998.0,25.864,27.79395,24.156,24.156,43.20159,25.6032,0.0,742.0
1585.0,4.7952,1003.276,9898.8,0.0,25.90419,6553.6,6564.0,52998.0,25.62,27.79395,24.156,24.4,22.86762,25.614630000000002,0.0,743.0
1588.0,4.1904,1003.1039999999999,10034.4,0.0,25.86228,6553.6,7500.0,52997.0,25.864,27.79395,24.4,24.156,43.17492,25.61082,0.0,742.0
1591.0,3.6288,989.8599999999999,9966.6,0.0,25.82037,6553.6,6562.0,52998.0,25.62,27.80157,24.4,24.644,22.86,25.62606,0.0,741.0
1594.0,3.5424,980.7439999999999,10034.4,0.0,25.767030000000002,6553.6,7494.0,52998.0,25.864,27.79776,24.644,24.4,43.22826,25.614630000000002,0.0,742.0
1597.0,3.3696,975.9279999999999,9898.8,0.0,25.728930000000002,6553.6,6563.0,52998.0,26.108,27.80919,24.4,24.4,22.87905,25.62225,0.0,742.0
1600.0,3.0672,962.8559999999999,9898.8,0.0,25.68321,6553.6,7487.0,52999.0,25.864,27.80919,24.156,24.156,43.24731,25.62606,0.0,742.0
1603.0,2.8944,948.924,9898.8,0.0,25.652730000000002,6553.6,6568.0,52998.0,26.108,27.81681,24.4,24.4,22.84857,25.62225,0.0,742.0
1606.0,2.592,953.396,9966.6,0.0,25.62225,6553.6,7493.0,52996.0,25.864,27.80157,24.156,24.4,43.19778,25.62606,0.0,741.0
1609.0,2.592,944.6239999999999,9966.6,0.0,25.58796,6553.6,6563.0,52998.0,25.864,27.813,24.4,24.4,22.87905,25.62606,0.0,741.0
1612.0,2.592,944.6239999999999,9966.6,0.0,25.54986,6553.6,7484.0,52999.0,26.108,27.813,24.156,24.4,43.27017,25.61844,0.0,742.0
1615.0,2.592,944.4519999999999,9966.6,0.0,25.52319,6553.6,6569.0,52999.0,26.108,27.813,24.156,24.4,22.84857,25.62987,0.0,742.0
1618.0,2.2464,935.5079999999999,9898.8,0.0,25.49271,6553.6,7494.0,52999.0,26.108,27.82062,24.4,24.644,43.2054,25.633680000000002,0.0,743.0
1621.0,2.2032000000000003,921.92,9966.6,0.0,25.46223,6553.6,6569.0,52998.0,25.864,27.82443,24.4,24.4,22.84857,25.62987,0.0,743.0
1624.0,2.3328,922.2639999999999,9966.6,0.0,25.43175,6553.6,7501.0,52998.0,25.864,27.82062,24.156,24.156,43.18254,25.62987,0.0,742.0
1627.0,1.7712,912.9759999999999,9966.6,0.0,25.40508,6553.6,6565.0,52998.0,25.864,27.82443,24.156,24.4,22.87524,25.633680000000002,0.0,742.0
1630.0,2.0304,917.6199999999999,9898.8,0.0,25.37841,6553.6,7490.0,53000.0,25.864,27.82443,24.644,24.644,43.23588,25.63749,0.0,742.0
1633.0,1.9440000000000002,903.8599999999999,9966.6,0.0,25.36317,6553.6,6568.0,52998.0,25.864,27.82824,24.4,24.644,22.87143,25.64892,0.0,742.0
1636.0,1.7712,894.9159999999999,9898.8,0.0,25.35174,6553.6,7484.0,52999.0,26.108,27.83205,24.156,24.4,43.27398,25.64892,0.0,742.0
1639.0,1.7712,894.7439999999999,9966.6,0.0,25.32126,6553.6,6573.0,52998.0,26.108,27.83967,24.156,24.156,22.87143,25.64892,0.0,742.0
1642.0,1.7712,881.4999999999999,10034.4,0.0,25.30221,6553.6,7483.0,53000.0,26.108,27.83586,24.644,24.644,43.28541,25.64511,0.0,743.0
1645.0,1.7712,872.3839999999999,9966.6,0.0,25.27935,6553.6,6572.0,52997.0,25.864,27.83586,24.644,24.4,22.85619,25.652730000000002,0.0,743.0
1648.0,1.4688,872.5559999999999,9966.6,0.0,25.25268,6553.6,7495.0,52998.0,26.108,27.83967,24.4,24.156,43.19778,25.652730000000002,0.0,742.0
1651.0,1.5984,872.04,9898.8,0.0,25.23363,6553.6,6569.0,52998.0,25.864,27.84348,24.4,24.156,22.86381,25.652730000000002,0.0,742.0
1654.0,1.6416000000000002,863.2679999999999,9898.8,0.0,25.20315,6553.6,7490.0,52997.0,25.864,27.83967,24.156,24.156,43.22826,25.66035,0.0,742.0
1657.0,1.4688,876.8559999999999,9966.6,0.0,25.19172,6553.6,6570.0,52999.0,26.108,27.83967,24.4,24.644,22.87143,25.66416,0.0,742.0
1660.0,1.512,863.2679999999999,9898.8,0.0,25.17267,6553.6,7486.0,52999.0,26.108,27.84348,24.4,24.4,43.22826,25.66416,0.0,743.0
1663.0,1.4256,854.6679999999999,9898.8,0.0,25.14981,6553.6,6570.0,52998.0,25.864,27.84348,23.912,24.644,22.88667,25.65654,0.0,742.0
1666.0,1.3392000000000002,854.1519999999999,9966.6,0.0,25.13838,6553.6,7473.0,52999.0,26.108,27.83967,24.4,24.4,43.3197,25.66035,0.0,742.0
1669.0,1.4256,840.7359999999999,9966.6,0.0,25.13076,6553.6,6577.0,52998.0,26.108,27.84729,24.156,24.4,22.86,25.66035,0.0,743.0
1672.0,1.296,840.564,9898.8,0.0,25.1079,6553.6,7482.0,52998.0,25.864,27.84348,24.156,24.644,43.27017,25.66416,0.0,743.0
1675.0,1.3392000000000002,840.7359999999999,9966.6,0.0,25.10028,6553.6,6571.0,52998.0,25.864,27.85491,24.4,24.156,22.87524,25.671780000000002,0.0,742.0
1678.0,1.1664,840.9079999999999,9898.8,0.0,25.07742,6553.6,7489.0,52999.0,25.864,27.85491,24.156,24.4,43.2435,25.66416,0.0,742.0
1681.0,1.3392000000000002,818.5479999999999,9898.8,0.0,25.0698,6553.6,6574.0,53000.0,25.864,27.86253,24.4,24.156,22.87143,25.67559,0.0,743.0
1684.0,1.2528000000000001,831.9639999999999,9966.6,0.0,25.05837,6553.6,7485.0,52999.0,25.864,27.85872,24.644,24.644,43.25874,25.671780000000002,0.0,743.0
1687.0,1.296,832.3079999999999,9898.8,0.0,25.06599,6553.6,6573.0,52997.0,25.864,27.86253,24.156,24.4,22.87905,25.67559,0.0,743.0
1690.0,1.08,810.1199999999999,10034.4,0.0,25.05456,6553.6,7478.0,52998.0,26.108,27.86634,24.156,24.644,43.28541,25.67559,0.0,743.0
1693.0,1.2096,810.2919999999999,10034.4,0.0,25.04313,6553.6,6577.0,52998.0,25.864,27.85872,24.156,24.4,22.86762,25.690830000000002,0.0,743.0
1696.0,1.3824,814.7639999999999,9898.8,0.0,25.02408,6553.6,7481.0,52999.0,26.108,27.85872,24.4,24.644,43.26636,25.68321,0.0,741.0
1699.0,0.9936,801.6919999999999,9898.8,0.0,25.02027,6553.6,6577.0,52998.0,26.352,27.87396,24.644,24.4,22.86762,25.69464,0.0,742.0
1702.0,1.1664,802.036,9966.6,0.0,25.00503,6553.6,7476.0,52998.0,26.108,27.86253,24.156,24.4,43.29684,25.690830000000002,0.0,743.0
1705.0,1.4256,793.2639999999999,9966.6,0.0,24.97836,6553.6,6578.0,52998.0,26.108,27.86634,24.4,24.156,22.87524,25.69464,0.0,743.0
1708.0,0.6912,793.2639999999999,9898.8,0.0,24.94788,6553.6,7472.0,52998.0,26.108,27.86253,24.4,24.4,43.32351,25.68702,0.0,742.0
1711.0,1.2096,793.4359999999999,9898.8,0.0,24.92121,6553.6,6581.0,52999.0,25.864,27.87015,24.156,24.156,22.86762,25.690830000000002,0.0,742.0
1714.0,1.1232,780.536,9966.6,0.0,24.88692,6553.6,7481.0,52998.0,26.108,27.87015,24.4,24.156,43.27017,25.690830000000002,0.0,743.0
1717.0,0.9936,785.18,9966.6,0.0,24.86025,6553.6,6577.0,52997.0,25.62,27.87396,24.4,24.644,22.87143,25.69464,0.0,742.0
1720.0,0.9072,785.5239999999999,10034.4,0.0,24.83739,6553.6,7482.0,52998.0,26.108,27.87396,24.4,24.644,43.27017,25.69464,0.0,742.0
1723.0,1.3392000000000002,777.0959999999999,9831.0,0.0,24.79929,6553.6,6579.0,52998.0,26.108,27.88158,24.4,24.4,22.87905,25.69845,0.0,742.0
1726.0,0.8208000000000001,777.612,9898.8,0.0,24.76881,6553.6,7475.0,52996.0,25.864,27.87777,24.156,24.644,43.31589,25.69845,0.0,743.0
1729.0,1.1232,777.9559999999999,9898.8,0.0,24.73833,6553.6,6584.0,52999.0,25.62,27.87396,24.644,24.644,22.85619,25.70607,0.0,742.0
1732.0,0.9072,769.872,9898.8,0.0,24.71166,6553.6,7478.0,52998.0,25.864,27.88158,24.156,24.4,43.28541,25.69464,0.0,743.0
1735.0,0.8640000000000001,766.26,9966.6,0.0,24.67737,6553.6,6580.0,52999.0,26.108,27.8892,24.156,24.4,22.87524,25.71369,0.0,742.0
1738.0,1.0368,749.92,9966.6,0.0,24.64689,6553.6,7473.0,52999.0,25.864,27.8892,24.4,24.644,43.32732,25.709880000000002,0.0,742.0
1741.0,1.0368,746.4799999999999,9898.8,0.0,24.61641,6553.6,6584.0,52999.0,26.352,27.8892,24.644,24.4,22.86381,25.70607,0.0,742.0
1744.0,1.08,743.728,9966.6,0.0,24.58974,6553.6,7470.0,52998.0,25.62,27.89301,24.156,24.4,43.32732,25.72131,0.0,742.0
1747.0,0.9504,734.2679999999999,9898.8,0.0,24.56307,6553.6,6584.0,52998.0,26.108,27.8892,24.156,24.4,22.87905,25.72131,0.0,743.0
1750.0,0.5616,733.752,9898.8,0.0,24.54783,6553.6,7467.0,53000.0,25.864,27.8892,24.644,24.644,43.35399,25.709880000000002,0.0,742.0
1753.0,0.9936,724.636,10034.4,0.0,24.50973,6553.6,6584.0,53000.0,25.864,27.89682,24.4,24.644,22.87905,25.7175,0.0,742.0
1756.0,1.08,724.9799999999999,9898.8,0.0,24.49449,6553.6,7468.0,52998.0,25.864,27.89301,24.4,24.4,43.35018,25.7175,0.0,742.0
1759.0,0.648,724.636,9898.8,0.0,24.47544,6553.6,6589.0,52998.0,25.864,27.90063,24.4,24.4,22.87143,25.72512,0.0,743.0
1762.0,1.2528000000000001,724.808,9966.6,0.0,24.45258,6553.6,7473.0,52999.0,25.864,27.89301,24.644,24.4,43.31208,25.72512,0.0,743.0
1765.0,0.7776000000000001,725.1519999999999,10034.4,0.0,24.43734,6553.6,6586.0,52998.0,26.108,27.90825,24.4,24.4,22.88286,25.74036,0.0,743.0
1768.0,0.9936,716.208,9966.6,0.0,24.41448,6553.6,7470.0,52998.0,26.352,27.89682,24.4,24.4,43.34256,25.72512,0.0,743.0
1771.0,0.9936,716.036,9966.6,0.0,24.39543,6553.6,6586.0,52998.0,25.864,27.90825,24.4,24.644,22.87524,25.73274,0.0,743.0
