seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,gasboxRH,chiptemp
577.0,23.846400000000003,1217.76,9898.8,0.0,28.14066,23.200000000000003,6249.0,53000.0,24.4,26.0985,23.18,23.424,22.88667,24.86406,0.0,0.0,734.0
580.0,25.3584,1217.588,9966.6,0.0,28.14828,23.1,7640.0,52999.0,24.4,26.10231,22.936,23.18,42.17289,24.85263,0.0,0.0,734.0
583.0,27.2592,1217.244,9966.6,0.0,28.17876,23.1,6239.0,52999.0,24.4,26.10612,23.18,23.424,22.8981,24.86025,0.0,0.0,734.0
586.0,27.1296,1217.588,10034.4,0.0,28.19019,23.1,7642.0,52999.0,24.4,26.11374,23.18,23.668,42.21099,24.86025,0.0,0.0,735.0
589.0,25.5744,1199.5279999999998,10034.4,0.0,28.19781,23.1,6244.0,52999.0,24.644,26.12136,23.18,23.668,22.90191,24.86787,0.0,0.0,734.0
592.0,24.2784,1200.0439999999999,9898.8,0.0,28.21686,23.1,7638.0,52998.0,24.4,26.11755,22.936,23.424,42.22242,24.87549,0.0,0.0,735.0
595.0,23.716800000000003,1199.8719999999998,9898.8,0.0,28.24734,23.1,6249.0,52998.0,24.4,26.12517,23.424,23.424,22.89048,24.86406,0.0,0.0,734.0
598.0,23.6736,1217.9319999999998,9966.6,0.0,28.25115,23.1,7636.0,52997.0,24.644,26.1366,23.18,23.668,42.23766,24.86787,0.0,0.0,734.0
601.0,24.753600000000002,1199.6999999999998,9966.6,0.0,28.24734,23.1,6252.0,52999.0,24.644,26.14041,23.424,23.18,22.89048,24.88311,0.0,0.0,734.0
604.0,25.704,1199.6999999999998,9966.6,0.0,28.23591,23.200000000000003,7639.0,52999.0,24.887999999999998,26.14041,23.424,23.668,42.21861,24.8793,0.0,0.0,734.0
607.0,25.8336,1199.8719999999998,9966.6,0.0,28.23972,23.200000000000003,6254.0,53000.0,24.887999999999998,26.15946,23.18,23.424,22.88667,24.8793,0.0,0.0,734.0
610.0,25.5744,1217.588,10034.4,0.0,28.25496,23.3,7641.0,52998.0,24.4,26.14803,23.424,23.424,42.21861,24.87549,0.0,0.0,734.0
613.0,26.1792,1222.232,9898.8,0.0,28.27401,23.400000000000002,6254.0,53000.0,24.4,26.15565,22.936,23.668,22.90191,24.88692,0.0,0.0,734.0
616.0,27.172800000000002,1235.648,9898.8,0.0,28.27401,23.400000000000002,7640.0,52998.0,24.887999999999998,26.15565,22.936,23.424,42.23385,24.88311,0.0,0.0,735.0
619.0,28.296000000000003,1222.232,9898.8,0.0,28.24734,23.400000000000002,6260.0,52998.0,24.887999999999998,26.15565,23.424,23.668,22.89048,24.88692,0.0,0.0,734.0
622.0,28.2528,1222.232,9966.6,0.0,28.20924,23.400000000000002,7630.0,52999.0,24.887999999999998,26.17851,23.18,23.18,42.27957,24.88692,0.0,0.0,734.0
625.0,27.648000000000003,1235.648,9966.6,0.0,28.15971,23.400000000000002,6262.0,52998.0,24.887999999999998,26.18232,23.18,23.424,22.89048,24.89073,0.0,0.0,735.0
628.0,27.0864,1217.9319999999998,10034.4,0.0,28.14066,23.5,7635.0,52998.0,24.644,26.18232,23.18,23.424,42.27195,24.89073,0.0,0.0,735.0
631.0,26.265600000000003,1217.76,10034.4,0.0,28.11399,23.5,6266.0,52998.0,24.644,26.19375,23.424,23.668,22.89048,24.89073,0.0,0.0,734.0
634.0,27.302400000000002,1217.9319999999998,10034.4,0.0,28.07208,23.5,7629.0,52998.0,24.4,26.19756,22.936,23.424,42.28719,24.89454,0.0,0.0,735.0
637.0,29.1168,1217.76,10034.4,0.0,28.02636,23.6,6267.0,52999.0,24.887999999999998,26.20137,23.18,23.424,22.89048,24.89454,0.0,0.0,734.0
640.0,29.937600000000003,1199.8719999999998,9898.8,0.0,27.98445,23.6,7633.0,52998.0,24.644,26.2128,23.18,23.424,42.25671,24.89073,0.0,0.0,735.0
643.0,29.8944,1217.588,9966.6,0.0,27.93873,23.6,6268.0,52997.0,24.644,26.20518,23.424,23.18,22.88286,24.90216,0.0,0.0,735.0
646.0,28.5984,1200.216,9966.6,0.0,27.88539,23.6,7636.0,52999.0,24.4,26.20899,22.936,23.424,42.2529,24.89454,0.0,0.0,734.0
649.0,27.3456,1200.0439999999999,9966.6,0.0,27.84348,23.6,6269.0,52997.0,24.644,26.22423,22.936,23.424,22.89048,24.90978,0.0,0.0,735.0
652.0,26.6976,1200.0439999999999,10034.4,0.0,27.83205,23.6,7636.0,52999.0,24.887999999999998,26.22804,23.424,23.424,42.2529,24.89835,0.0,0.0,734.0
655.0,26.006400000000003,1199.8719999999998,9898.8,0.0,27.813,23.6,6267.0,52999.0,24.644,26.23185,23.18,23.18,22.89429,24.91359,0.0,0.0,735.0
658.0,26.784000000000002,1200.216,9898.8,0.0,27.80538,23.6,7626.0,52999.0,24.4,26.23185,23.424,23.18,42.31386,24.91359,0.0,0.0,734.0
661.0,27.302400000000002,1201.2479999999998,9966.6,0.0,27.81681,23.700000000000003,6276.0,52998.0,24.887999999999998,26.2509,23.18,23.668,22.88286,24.90216,0.0,0.0,735.0
664.0,26.6976,1202.9679999999998,9966.6,0.0,27.84348,23.700000000000003,7635.0,52998.0,24.887999999999998,26.24328,23.424,23.424,42.27957,24.90597,0.0,0.0,735.0
667.0,26.0928,1205.032,9898.8,0.0,27.85872,23.700000000000003,6274.0,52999.0,24.887999999999998,26.25852,23.424,23.424,22.88286,24.91359,0.0,0.0,735.0
670.0,25.92,1206.924,9898.8,0.0,27.87015,23.700000000000003,7633.0,52997.0,24.887999999999998,26.25852,23.424,23.424,42.29481,24.91359,0.0,0.0,734.0
673.0,26.006400000000003,1208.3,9966.6,0.0,27.87396,23.700000000000003,6279.0,52998.0,24.644,26.26233,23.424,23.424,22.89048,24.90978,0.0,0.0,735.0
676.0,26.136000000000003,1208.8159999999998,10034.4,0.0,27.87396,23.6,7635.0,52997.0,24.887999999999998,26.26995,23.18,23.668,42.28338,24.90978,0.0,0.0,735.0
679.0,26.654400000000003,1208.8159999999998,9898.8,0.0,27.87396,23.6,6276.0,52997.0,24.644,26.27757,23.424,23.424,22.89429,24.9174,0.0,0.0,735.0
682.0,27.691200000000002,1195.3999999999999,9966.6,0.0,27.86253,23.6,7630.0,52998.0,24.644,26.27757,23.18,23.424,42.29862,24.92121,0.0,0.0,735.0
685.0,27.907200000000003,1195.2279999999998,10034.4,0.0,27.82824,23.6,6280.0,52998.0,24.644,26.28519,22.936,23.668,22.89048,24.92502,0.0,0.0,735.0
688.0,27.432000000000002,1208.9879999999998,9831.0,0.0,27.813,23.5,7629.0,52998.0,24.4,26.29662,23.18,23.668,42.31386,24.91359,0.0,0.0,735.0
691.0,26.784000000000002,1208.9879999999998,10034.4,0.0,27.80538,23.5,6285.0,52999.0,24.887999999999998,26.29662,23.18,23.424,22.88667,24.92502,0.0,0.0,735.0
694.0,25.531200000000002,1209.1599999999999,9898.8,0.0,27.82443,23.5,7634.0,52998.0,24.644,26.29662,23.18,23.424,42.29481,24.92121,0.0,0.0,735.0
697.0,24.5376,1195.2279999999998,9966.6,0.0,27.80919,23.400000000000002,6284.0,52998.0,24.887999999999998,26.30805,23.18,23.668,22.89048,24.92883,0.0,0.0,735.0
700.0,24.9696,1208.9879999999998,9966.6,0.0,27.80538,23.400000000000002,7627.0,52999.0,24.644,26.30805,23.18,23.424,42.32529,24.92502,0.0,0.0,735.0
703.0,25.7904,1195.3999999999999,9966.6,0.0,27.80157,23.400000000000002,6287.0,53000.0,24.887999999999998,26.32329,23.18,23.424,22.90191,24.93645,0.0,0.0,735.0
706.0,26.006400000000003,1195.744,9831.0,0.0,27.79014,23.3,7623.0,52997.0,24.887999999999998,26.32329,22.936,23.668,42.36339,24.93264,0.0,0.0,736.0
709.0,25.272000000000002,1195.2279999999998,9898.8,0.0,27.79014,23.400000000000002,6292.0,52997.0,24.887999999999998,26.32329,23.424,23.424,22.89429,24.92502,0.0,0.0,735.0
712.0,24.5376,1195.744,9966.6,0.0,27.83205,23.5,7630.0,52999.0,24.644,26.3271,23.424,23.424,42.33291,24.92883,0.0,0.0,734.0
715.0,23.8032,1195.572,9966.6,0.0,27.8511,23.5,6294.0,52997.0,24.644,26.33853,23.424,23.424,22.89429,24.93264,0.0,0.0,735.0
718.0,23.976000000000003,1177.856,9966.6,0.0,27.87396,23.5,7624.0,52998.0,24.887999999999998,26.34615,23.424,23.424,42.35958,24.94788,0.0,0.0,736.0
721.0,26.136000000000003,1177.684,9898.8,0.0,27.86253,23.5,6296.0,52998.0,24.887999999999998,26.34996,23.424,23.912,22.88667,24.93645,0.0,0.0,735.0
724.0,28.6416,1164.6119999999999,10034.4,0.0,27.82824,23.6,7623.0,52998.0,24.4,26.35758,23.424,23.424,42.37101,24.94788,0.0,0.0,735.0
727.0,30.2832,1177.856,9966.6,0.0,27.80538,23.6,6301.0,52998.0,24.644,26.36139,23.424,23.424,22.89048,24.94788,0.0,0.0,736.0
730.0,31.0176,1177.856,9966.6,0.0,27.76728,23.6,7623.0,52998.0,24.887999999999998,26.35377,23.424,23.424,42.37863,24.94788,0.0,0.0,735.0
733.0,29.980800000000002,1177.856,9966.6,0.0,27.71013,23.6,6302.0,52998.0,25.131999999999998,26.36901,23.424,23.424,22.89048,24.9555,0.0,0.0,735.0
736.0,29.8944,1182.5,9898.8,0.0,27.67203,23.6,7629.0,52998.0,24.644,26.36901,23.424,23.668,42.34053,24.94788,0.0,0.0,735.0
739.0,29.5056,1164.096,10034.4,0.0,27.63012,23.6,6300.0,52998.0,24.887999999999998,26.37282,23.424,23.424,22.8981,24.95169,0.0,0.0,735.0
742.0,28.512,1200.216,9898.8,0.0,27.58821,23.6,7613.0,52998.0,24.887999999999998,26.38044,22.936,23.668,42.4434,24.94788,0.0,0.0,735.0
745.0,27.864,1177.684,9966.6,0.0,27.55773,23.6,6311.0,52999.0,24.887999999999998,26.39568,23.424,23.424,22.88286,24.95169,0.0,0.0,735.0
748.0,27.0864,1178.1999999999998,10034.4,0.0,27.51963,23.6,7623.0,52998.0,24.644,26.39187,23.424,23.424,42.37101,24.94788,0.0,0.0,735.0
751.0,26.568,1177.512,9898.8,0.0,27.51582,23.5,6306.0,52997.0,24.887999999999998,26.39568,23.18,23.668,22.88667,24.94788,0.0,0.0,736.0
754.0,25.8336,1164.6119999999999,9966.6,0.0,27.52725,23.5,7622.0,52997.0,24.887999999999998,26.39949,23.424,23.668,42.4053,24.95169,0.0,0.0,735.0
757.0,25.272000000000002,1146.3799999999999,9966.6,0.0,27.5844,23.5,6309.0,52997.0,24.644,26.4033,23.424,23.668,22.89429,24.9555,0.0,0.0,735.0
760.0,25.531200000000002,1168.9119999999998,10034.4,0.0,27.61107,23.5,7621.0,52999.0,24.887999999999998,26.40711,23.424,23.668,42.40149,24.96693,0.0,0.0,735.0
763.0,26.395200000000003,1146.3799999999999,9966.6,0.0,27.62631,23.6,6309.0,53001.0,24.887999999999998,26.41854,23.668,23.424,22.88667,24.96693,0.0,0.0,735.0
766.0,26.8704,1146.552,9898.8,0.0,27.68346,23.700000000000003,7613.0,53000.0,25.131999999999998,26.42235,23.424,23.668,42.44721,24.96312,0.0,0.0,735.0
769.0,26.352,1146.3799999999999,9966.6,0.0,27.72537,23.700000000000003,6316.0,52998.0,24.644,26.42235,23.668,23.424,22.88286,24.96693,0.0,0.0,735.0
772.0,25.8336,1146.896,9966.6,0.0,27.75585,23.700000000000003,7623.0,52997.0,24.887999999999998,26.43378,23.424,23.18,42.4053,24.96693,0.0,0.0,735.0
775.0,25.747200000000003,1146.724,9898.8,0.0,27.77871,23.700000000000003,6317.0,52997.0,24.887999999999998,26.43378,23.424,23.668,22.87143,24.97836,0.0,0.0,736.0
778.0,27.172800000000002,1146.552,9966.6,0.0,27.79395,23.700000000000003,7621.0,52997.0,24.644,26.4414,23.18,23.668,42.40911,24.97074,0.0,0.0,736.0
781.0,26.265600000000003,1146.3799999999999,9966.6,0.0,27.80919,23.700000000000003,6314.0,52999.0,24.887999999999998,26.45283,23.18,23.424,22.89048,24.97074,0.0,0.0,736.0
784.0,25.9632,1164.6119999999999,9898.8,0.0,27.82443,23.700000000000003,7620.0,52999.0,25.131999999999998,26.45283,23.424,23.668,42.41292,24.97455,0.0,0.0,736.0
787.0,26.568,1164.4399999999998,9966.6,0.0,27.84729,23.8,6316.0,52998.0,24.644,26.46045,23.18,23.424,22.87143,24.98598,0.0,0.0,735.0
790.0,27.432000000000002,1182.328,9966.6,0.0,27.84729,23.8,7617.0,52999.0,24.887999999999998,26.46807,23.18,23.668,42.39768,24.97836,0.0,0.0,735.0
793.0,28.3824,1182.328,9966.6,0.0,27.84729,23.8,6318.0,52998.0,25.131999999999998,26.46807,23.668,23.668,22.90191,24.98979,0.0,0.0,735.0
796.0,28.425600000000003,1182.5,9966.6,0.0,27.83205,23.8,7617.0,52999.0,24.644,26.47188,23.18,23.668,42.43197,24.98598,0.0,0.0,736.0
799.0,27.820800000000002,1195.916,9966.6,0.0,27.83205,23.8,6322.0,52999.0,24.887999999999998,26.48331,23.424,23.18,22.88667,24.98979,0.0,0.0,736.0
802.0,26.568,1178.1999999999998,10034.4,0.0,27.83967,23.8,7621.0,52999.0,24.644,26.4795,23.18,23.668,42.41673,24.98217,0.0,0.0,736.0
805.0,24.5808,1177.856,9898.8,0.0,27.87015,23.900000000000002,6319.0,52997.0,24.644,26.49093,23.668,23.668,22.8981,24.98217,0.0,0.0,736.0
808.0,24.2784,1178.1999999999998,9898.8,0.0,27.88539,23.8,7609.0,52997.0,24.887999999999998,26.48331,23.18,23.668,42.47388,24.98598,0.0,0.0,736.0
811.0,25.401600000000002,1178.1999999999998,10034.4,0.0,27.8892,23.700000000000003,6328.0,52997.0,25.131999999999998,26.50236,23.18,23.668,22.87905,24.98979,0.0,0.0,735.0
814.0,25.92,1178.1999999999998,9966.6,0.0,27.90825,23.5,7623.0,52998.0,25.131999999999998,26.49093,23.424,23.424,42.4053,24.98979,0.0,0.0,736.0
817.0,26.0496,1178.0279999999998,10034.4,0.0,27.91587,23.400000000000002,6322.0,52999.0,25.131999999999998,26.51379,23.668,23.424,22.89048,24.9936,0.0,0.0,736.0
820.0,26.1792,1178.1999999999998,9898.8,0.0,27.93492,23.400000000000002,7611.0,52998.0,24.644,26.50998,23.18,23.424,42.46245,24.98598,0.0,0.0,735.0
823.0,25.9632,1196.088,9966.6,0.0,27.95016,23.400000000000002,6329.0,52998.0,24.887999999999998,26.50998,23.18,23.668,22.89048,24.9936,0.0,0.0,735.0
826.0,25.012800000000002,1182.8439999999998,9898.8,0.0,27.95778,23.400000000000002,7607.0,52998.0,24.887999999999998,26.51379,23.18,23.668,42.50817,25.00503,0.0,0.0,735.0
829.0,23.8032,1183.0159999999998,9898.8,0.0,27.98064,23.400000000000002,6336.0,52998.0,24.887999999999998,26.5176,23.424,23.668,22.87524,24.99741,0.0,0.0,736.0
832.0,23.5008,1196.432,9898.8,0.0,27.992070000000002,23.3,7618.0,52999.0,24.887999999999998,26.52903,23.18,23.668,42.42435,24.99741,0.0,0.0,735.0
835.0,23.76,1182.8439999999998,9898.8,0.0,27.992070000000002,23.200000000000003,6333.0,52998.0,25.131999999999998,26.52903,23.18,23.424,22.87143,25.00884,0.0,0.0,736.0
838.0,24.84,1183.1879999999999,9831.0,0.0,27.98826,23.200000000000003,7612.0,52998.0,24.887999999999998,26.54046,23.424,23.668,42.45864,25.00122,0.0,0.0,736.0
841.0,24.883200000000002,1165.128,9898.8,0.0,27.96921,23.3,6337.0,52998.0,24.644,26.54808,23.18,23.424,22.87524,25.00503,0.0,0.0,735.0
844.0,23.6736,1178.888,9898.8,0.0,27.98064,23.3,7618.0,52999.0,24.887999999999998,26.54427,23.18,23.424,42.44721,25.00122,0.0,0.0,735.0
847.0,22.7664,1183.532,9898.8,0.0,27.97683,23.3,6338.0,52999.0,25.131999999999998,26.54808,23.424,23.668,22.87905,25.00122,0.0,0.0,735.0
850.0,21.9888,1183.704,9966.6,0.0,27.97683,23.200000000000003,7612.0,52998.0,24.887999999999998,26.54427,23.424,23.668,42.47007,24.99741,0.0,0.0,736.0
853.0,21.2544,1165.8159999999998,9898.8,0.0,27.98826,23.3,6339.0,53000.0,25.131999999999998,26.55951,23.18,23.424,22.87905,25.00884,0.0,0.0,736.0
856.0,21.4704,1148.1,9966.6,0.0,27.9654,23.3,7615.0,52998.0,25.131999999999998,26.56332,23.18,23.424,42.46626,25.00884,0.0,0.0,737.0
859.0,21.9888,1148.616,9898.8,0.0,27.95778,23.3,6339.0,52999.0,24.887999999999998,26.57094,23.424,23.668,22.88667,25.00884,0.0,0.0,736.0
862.0,22.593600000000002,1135.5439999999999,10034.4,0.0,27.95397,23.200000000000003,7614.0,52999.0,24.887999999999998,26.56713,23.668,23.668,42.4815,25.01265,0.0,0.0,737.0
865.0,23.1552,1135.888,9966.6,0.0,27.90825,23.200000000000003,6338.0,52998.0,24.887999999999998,26.57856,23.18,23.912,22.88667,25.00884,0.0,0.0,736.0
868.0,23.8896,1154.12,9966.6,0.0,27.90063,23.1,7611.0,52998.0,24.887999999999998,26.58237,23.424,23.424,42.49674,25.00884,0.0,0.0,736.0
871.0,23.6304,1154.464,9966.6,0.0,27.88158,23.1,6345.0,52997.0,24.644,26.58237,23.424,23.668,22.89429,25.01265,0.0,0.0,736.0
874.0,23.1552,1137.436,10034.4,0.0,27.87015,23.0,7610.0,52999.0,24.887999999999998,26.58237,23.424,23.424,42.5196,25.00884,0.0,0.0,737.0
877.0,21.945600000000002,1155.3239999999998,9966.6,0.0,27.86253,23.1,6348.0,53000.0,25.131999999999998,26.5938,23.424,23.668,22.89429,25.02027,0.0,0.0,737.0
880.0,20.952,1118.1719999999998,9898.8,0.0,27.86634,23.200000000000003,7609.0,52998.0,24.887999999999998,26.59761,23.668,23.424,42.51198,25.01265,0.0,0.0,736.0
883.0,20.736,1116.108,9898.8,0.0,27.8511,23.200000000000003,6349.0,52998.0,25.131999999999998,26.59761,23.668,23.424,22.88667,25.01265,0.0,0.0,736.0
886.0,20.9088,1099.7679999999998,10034.4,0.0,27.82824,23.200000000000003,7610.0,52998.0,24.887999999999998,26.5938,23.424,23.424,42.51579,25.01646,0.0,0.0,736.0
889.0,21.2544,1114.216,9966.6,0.0,27.813,23.3,6355.0,52999.0,24.887999999999998,26.60142,23.18,23.668,22.87524,25.02027,0.0,0.0,735.0
892.0,20.7792,1125.74,9966.6,0.0,27.79395,23.400000000000002,7611.0,52997.0,25.131999999999998,26.60523,23.424,23.668,42.50436,25.01646,0.0,0.0,736.0
895.0,20.3472,1124.8799999999999,9966.6,0.0,27.77871,23.5,6353.0,52999.0,24.887999999999998,26.61285,23.424,23.668,22.89048,25.02789,0.0,0.0,737.0
898.0,20.3904,1110.7759999999998,9898.8,0.0,27.7368,23.5,7606.0,52998.0,25.375999999999998,26.62047,23.18,23.668,42.53484,25.02027,0.0,0.0,737.0
901.0,20.563200000000002,1110.088,9966.6,0.0,27.66441,23.5,6357.0,52999.0,24.887999999999998,26.62428,23.912,23.668,22.87524,25.02789,0.0,0.0,736.0
904.0,20.9952,1092.5439999999999,9898.8,0.0,27.56916,23.6,7612.0,52998.0,25.131999999999998,26.62047,23.668,23.424,42.49674,25.02408,0.0,0.0,736.0
907.0,19.7424,1083.2559999999999,9966.6,0.0,27.46629,23.6,6351.0,52999.0,24.887999999999998,26.63571,23.18,23.668,22.89048,25.0317,0.0,0.0,736.0
910.0,17.884800000000002,1092.5439999999999,10102.199999999999,0.0,27.34056,23.6,7599.0,52998.0,25.131999999999998,26.64333,23.424,23.668,42.5577,25.02408,0.0,0.0,736.0
913.0,15.249600000000001,1083.2559999999999,10170.0,0.0,27.21102,23.6,6360.0,52998.0,24.887999999999998,26.64333,23.424,23.668,22.87524,25.02789,0.0,0.0,736.0
916.0,13.132800000000001,1083.4279999999999,10102.199999999999,0.0,27.0891,23.6,7614.0,52998.0,25.131999999999998,26.64333,23.424,23.424,42.51198,25.02789,0.0,0.0,736.0
919.0,11.5776,1074.312,10034.4,0.0,26.955750000000002,23.5,6355.0,52999.0,25.131999999999998,26.64714,23.668,23.424,22.87905,25.02789,0.0,0.0,736.0
922.0,9.3744,1065.54,10034.4,0.0,26.822400000000002,23.400000000000002,7602.0,52998.0,24.887999999999998,26.65095,23.668,23.668,42.57675,25.02408,0.0,0.0,736.0
925.0,8.1648,1051.608,9966.6,0.0,26.69286,23.400000000000002,6371.0,53000.0,24.887999999999998,26.65476,23.668,23.424,22.86,25.0317,0.0,0.0,736.0
928.0,7.2144,1042.664,9966.6,0.0,26.56332,23.400000000000002,7609.0,52998.0,25.131999999999998,26.65857,23.18,23.668,42.53103,25.02408,0.0,0.0,737.0
