seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,gasboxRH,chiptemp
82.0,-0.21600000000000003,616.276,9966.6,0.0,22.43328,20.900000000000002,5132.0,52994.0,21.716,23.1648,20.496,21.227999999999998,18.33372,22.73427,0.0,0.0,725.0
85.0,-0.0432,603.0319999999999,9898.8,0.0,22.43709,20.900000000000002,7893.0,52994.0,21.472,23.18385,20.74,21.227999999999998,32.99841,22.74189,0.0,0.0,725.0
88.0,-0.1728,603.204,9966.6,0.0,22.43709,20.900000000000002,4747.0,52994.0,21.716,23.18385,20.983999999999998,21.472,16.99641,22.74189,0.0,0.0,725.0
91.0,0.0432,603.0319999999999,9966.6,0.0,22.4409,20.900000000000002,7885.0,52994.0,21.96,23.19528,20.983999999999998,21.227999999999998,30.1371,22.7457,0.0,0.0,25.0
94.0,-0.2592,625.048,9966.6,0.0,22.4409,20.900000000000002,4350.0,52994.0,21.716,23.19909,20.74,21.472,16.80972,22.74951,0.0,0.0,726.0
97.0,-0.1296,616.448,9966.6,0.0,22.43328,20.900000000000002,7882.0,52994.0,22.204,23.20671,20.74,21.227999999999998,29.99232,22.7457,0.0,0.0,725.0
100.0,-0.1296,625.3919999999999,9898.8,0.0,22.43328,20.900000000000002,4297.0,52996.0,21.716,23.21052,20.74,21.227999999999998,16.91259,22.7457,0.0,0.0,725.0
103.0,-0.1296,625.2199999999999,9966.6,0.0,22.43709,20.900000000000002,7886.0,52996.0,21.716,23.22195,20.983999999999998,21.472,30.31236,22.75332,0.0,0.0,726.0
106.0,0.0,616.276,9966.6,0.0,22.43328,20.900000000000002,4334.0,52996.0,21.716,23.23338,20.74,20.983999999999998,16.89354,22.75713,0.0,0.0,725.0
109.0,-0.2592,616.276,9898.8,0.0,22.43709,20.900000000000002,7888.0,52997.0,21.716,23.24481,20.74,21.227999999999998,30.23616,22.76094,0.0,0.0,725.0
112.0,-0.1728,616.62,9966.6,0.0,22.42947,20.900000000000002,4351.0,52996.0,21.472,23.24862,20.74,21.227999999999998,16.81734,22.75713,0.0,0.0,725.0
115.0,0.0,616.448,9966.6,0.0,22.42947,20.900000000000002,7887.0,52997.0,21.96,23.26005,20.983999999999998,21.227999999999998,30.04947,22.76475,0.0,0.0,725.0
118.0,-0.3024,616.1039999999999,10034.4,0.0,22.43709,20.900000000000002,4347.0,52996.0,22.204,23.26386,20.983999999999998,21.227999999999998,16.81734,22.76094,0.0,0.0,725.0
121.0,-0.0864,616.276,9898.8,0.0,22.42566,21.0,7889.0,52996.0,21.716,23.275290000000002,20.74,21.472,30.03804,22.77237,0.0,0.0,726.0
124.0,0.0432,625.3919999999999,9898.8,0.0,22.42947,20.900000000000002,4342.0,52996.0,21.716,23.28291,20.983999999999998,21.227999999999998,16.86306,22.76856,0.0,0.0,726.0
127.0,-0.1296,625.2199999999999,9966.6,0.0,22.41804,21.0,7889.0,52997.0,21.96,23.28672,21.227999999999998,21.227999999999998,30.16377,22.76475,0.0,0.0,726.0
130.0,0.0,616.448,9966.6,0.0,22.42185,21.0,4349.0,52998.0,22.204,23.28672,20.74,21.472,16.85163,22.77237,0.0,0.0,726.0
133.0,0.0,616.276,10034.4,0.0,22.42566,21.0,7890.0,52997.0,21.96,23.30196,20.74,21.227999999999998,30.11805,22.77618,0.0,0.0,725.0
136.0,-0.0864,616.62,9966.6,0.0,22.42566,21.0,4364.0,52996.0,21.96,23.30958,20.74,21.227999999999998,16.8021,22.77618,0.0,0.0,726.0
139.0,-0.1296,616.62,9966.6,0.0,22.41423,21.0,7891.0,52997.0,21.96,23.3172,20.74,21.227999999999998,30.04185,22.7838,0.0,0.0,726.0
142.0,-0.21600000000000003,625.3919999999999,9966.6,0.0,22.42185,21.0,4354.0,52997.0,21.96,23.3172,20.983999999999998,21.472,16.82496,22.7838,0.0,0.0,726.0
145.0,0.0,625.2199999999999,9966.6,0.0,22.42185,21.0,7891.0,52996.0,21.96,23.32863,20.983999999999998,21.227999999999998,30.09138,22.7838,0.0,0.0,726.0
148.0,-0.1728,625.2199999999999,10102.199999999999,0.0,22.42185,21.1,4389.0,52997.0,21.96,23.33625,20.983999999999998,21.227999999999998,16.74495,22.77999,0.0,0.0,726.0
151.0,-0.1296,625.3919999999999,9966.6,0.0,22.42566,21.1,7892.0,52997.0,21.96,23.34768,20.983999999999998,21.472,29.8704,22.78761,0.0,0.0,726.0
154.0,-0.0864,638.808,10034.4,0.0,22.42566,21.1,4317.0,52997.0,21.96,23.34768,20.983999999999998,21.472,16.93164,22.78761,0.0,0.0,726.0
157.0,-0.0864,625.2199999999999,10034.4,0.0,22.42185,21.0,7894.0,52998.0,21.96,23.36292,21.227999999999998,21.472,30.37332,22.80285,0.0,0.0,726.0
160.0,-0.0864,625.2199999999999,9966.6,0.0,22.41804,21.0,4352.0,52998.0,21.96,23.3553,20.74,21.472,16.8783,22.79904,0.0,0.0,725.0
163.0,0.0432,616.62,9898.8,0.0,22.42566,21.1,7894.0,52997.0,22.204,23.370540000000002,20.983999999999998,21.472,30.24759,22.79904,0.0,0.0,726.0
166.0,-0.1728,616.448,9966.6,0.0,22.42947,21.1,4384.0,52998.0,22.204,23.38197,20.983999999999998,21.227999999999998,16.80972,22.79904,0.0,0.0,726.0
169.0,0.1728,625.2199999999999,9966.6,0.0,22.43709,21.1,7895.0,52998.0,21.96,23.39721,20.983999999999998,21.227999999999998,30.04947,22.80285,0.0,0.0,726.0
172.0,-0.1728,638.636,9966.6,0.0,22.43709,21.1,4382.0,52998.0,21.96,23.39721,20.983999999999998,21.227999999999998,16.77543,22.81047,0.0,0.0,726.0
175.0,-0.1728,625.3919999999999,9966.6,0.0,22.43709,21.1,7894.0,52998.0,22.204,23.40102,20.983999999999998,21.472,29.9847,22.80666,0.0,0.0,725.0
178.0,0.0432,625.736,9966.6,0.0,22.44852,21.200000000000003,4376.0,52998.0,21.96,23.41245,21.227999999999998,21.472,16.79448,22.80666,0.0,0.0,726.0
181.0,-0.0432,647.752,10034.4,0.0,22.45233,21.200000000000003,7897.0,52998.0,21.96,23.41626,20.983999999999998,21.472,30.01899,22.81428,0.0,0.0,726.0
184.0,-0.1296,643.28,9966.6,0.0,22.45614,21.200000000000003,4391.0,52997.0,21.96,23.42388,20.983999999999998,21.227999999999998,16.74876,22.8219,0.0,0.0,726.0
187.0,-0.0864,643.28,10034.4,0.0,22.45233,21.200000000000003,7896.0,52997.0,22.204,23.43531,20.983999999999998,21.472,29.91231,22.82571,0.0,0.0,725.0
190.0,0.1296,643.452,9966.6,0.0,22.46757,21.200000000000003,4336.0,52997.0,22.204,23.43531,20.74,21.472,16.91259,22.8219,0.0,0.0,726.0
193.0,-0.21600000000000003,656.352,9831.0,0.0,22.46376,21.200000000000003,7898.0,52998.0,21.96,23.44674,20.74,21.472,30.33522,22.83333,0.0,0.0,726.0
196.0,-0.2592,656.524,9966.6,0.0,22.47519,21.200000000000003,4394.0,52998.0,21.96,23.45055,21.227999999999998,21.227999999999998,16.81734,22.82952,0.0,0.0,726.0
199.0,0.1296,656.352,9966.6,0.0,22.46757,21.200000000000003,7899.0,52997.0,22.204,23.46198,20.983999999999998,21.227999999999998,30.10662,22.83333,0.0,0.0,726.0
202.0,-0.2592,665.1239999999999,9966.6,0.0,22.47519,21.200000000000003,4387.0,52998.0,21.96,23.46579,20.983999999999998,21.472,16.80591,22.82571,0.0,0.0,726.0
205.0,0.0864,665.2959999999999,9966.6,0.0,22.479,21.200000000000003,7897.0,52998.0,21.96,23.47341,20.983999999999998,21.472,30.04566,22.83333,0.0,0.0,725.0
208.0,-0.1296,673.896,9831.0,0.0,22.48281,21.200000000000003,4406.0,52997.0,22.204,23.48103,20.983999999999998,21.227999999999998,16.73352,22.83714,0.0,0.0,726.0
211.0,-0.0432,687.3119999999999,9898.8,0.0,22.48281,21.200000000000003,7897.0,52997.0,22.204,23.49246,21.227999999999998,21.472,29.9085,22.84476,0.0,0.0,727.0
214.0,-0.1728,687.3119999999999,10034.4,0.0,22.49424,21.200000000000003,4724.0,52998.0,22.204,23.49246,20.983999999999998,21.472,54.96306,22.84476,0.0,0.0,727.0
217.0,-0.0432,674.068,9966.6,0.0,22.48662,21.200000000000003,6412.0,52997.0,22.204,23.50389,21.227999999999998,21.227999999999998,21.94941,22.85238,0.0,0.0,726.0
220.0,-0.0864,674.2399999999999,9966.6,0.0,22.48662,21.200000000000003,7911.0,52999.0,22.204,23.51151,20.983999999999998,21.227999999999998,40.50792,22.84857,0.0,0.0,726.0
223.0,-0.0432,674.2399999999999,9898.8,0.0,22.49424,21.200000000000003,5627.0,52998.0,22.204,23.51532,21.472,21.472,20.72259,22.85238,0.0,0.0,726.0
226.0,-0.0864,674.068,10034.4,0.0,22.49424,21.200000000000003,7918.0,52998.0,22.204,23.52675,20.983999999999998,21.472,37.92855,22.85238,0.0,0.0,726.0
229.0,0.0,696.256,9966.6,0.0,22.49805,21.200000000000003,5330.0,52998.0,22.204,23.53437,21.472,21.716,19.30527,22.84857,0.0,0.0,726.0
232.0,-0.1296,687.4839999999999,9966.6,0.0,22.50186,21.200000000000003,7916.0,52997.0,22.204,23.53056,21.227999999999998,21.472,35.17011,22.86,0.0,0.0,726.0
235.0,0.0,688.1719999999999,9966.6,0.0,22.50948,21.200000000000003,5037.0,52997.0,21.96,23.54961,20.983999999999998,21.472,17.91462,22.86381,0.0,0.0,727.0
238.0,-0.0432,689.376,9966.6,0.0,22.50186,21.200000000000003,7910.0,52999.0,22.204,23.56104,20.983999999999998,21.227999999999998,32.247840000000004,22.86381,0.0,0.0,726.0
241.0,0.0864,700.212,9966.6,0.0,22.50186,21.1,4743.0,52997.0,22.204,23.56866,20.983999999999998,21.227999999999998,17.01927,22.86381,0.0,0.0,727.0
244.0,-0.0864,689.0319999999999,9898.8,0.0,22.51329,21.200000000000003,7905.0,52999.0,21.96,23.56485,21.227999999999998,21.472,30.33141,22.87524,0.0,0.0,726.0
247.0,0.0432,690.752,10034.4,0.0,22.50948,21.200000000000003,4384.0,52998.0,22.448,23.57247,21.227999999999998,21.227999999999998,16.87449,22.87143,0.0,0.0,727.0
250.0,0.0,691.4399999999999,9966.6,0.0,22.50567,21.1,7903.0,52997.0,22.448,23.58009,21.227999999999998,21.472,30.23997,22.87905,0.0,0.0,727.0
253.0,-0.2592,691.784,9898.8,0.0,22.50948,21.1,4390.0,52998.0,21.96,23.58771,21.227999999999998,21.472,16.85925,22.87524,0.0,0.0,727.0
256.0,0.0,700.9,9898.8,0.0,22.51329,21.1,7905.0,52999.0,22.448,23.58771,20.983999999999998,21.472,30.19806,22.87905,0.0,0.0,727.0
259.0,-0.1296,714.1439999999999,10034.4,0.0,22.51329,21.1,4409.0,52997.0,22.204,23.60295,20.983999999999998,21.227999999999998,16.78686,22.87905,0.0,0.0,726.0
262.0,0.0,713.8,9898.8,0.0,22.50567,21.1,7905.0,52999.0,22.204,23.60676,20.983999999999998,21.472,29.99994,22.87524,0.0,0.0,726.0
265.0,-0.1296,700.5559999999999,9898.8,0.0,22.51329,21.1,4448.0,52998.0,21.96,23.622,20.983999999999998,21.472,16.70304,22.88667,0.0,0.0,726.0
268.0,0.1296,700.9,9966.6,0.0,22.52091,21.1,7904.0,52997.0,22.448,23.622,20.983999999999998,21.716,29.81325,22.88667,0.0,0.0,728.0
271.0,-0.1296,713.8,9898.8,0.0,22.5171,21.1,4572.0,52998.0,22.448,23.62962,20.983999999999998,21.227999999999998,55.34406,22.89429,0.0,0.0,727.0
274.0,-0.0432,713.972,9898.8,0.0,22.52091,21.1,6413.0,52998.0,22.448,23.63343,20.983999999999998,21.227999999999998,21.99894,22.88667,0.0,0.0,726.0
277.0,0.0864,713.8,10034.4,0.0,22.5171,21.1,7913.0,52998.0,22.204,23.64486,21.227999999999998,21.472,40.63365,22.89429,0.0,0.0,727.0
280.0,-0.21600000000000003,713.8,9966.6,0.0,22.52472,21.1,5667.0,52998.0,22.448,23.64867,20.983999999999998,21.472,20.86356,22.89429,0.0,0.0,727.0
283.0,0.0,714.1439999999999,10034.4,0.0,22.52472,21.1,7922.0,52998.0,22.448,23.66391,21.227999999999998,21.227999999999998,38.26383,22.90191,0.0,0.0,727.0
286.0,0.0864,713.8,9966.6,0.0,22.52472,21.1,5395.0,52998.0,22.448,23.66391,20.983999999999998,21.716,19.64436,22.8981,0.0,0.0,727.0
289.0,-0.0864,713.972,9898.8,0.0,22.52091,21.1,7920.0,52997.0,22.204,23.67153,21.227999999999998,21.227999999999998,35.90163,22.90572,0.0,0.0,727.0
292.0,-0.0432,713.972,9898.8,0.0,22.52853,21.1,5137.0,52998.0,22.448,23.67153,21.227999999999998,21.472,18.34134,22.91334,0.0,0.0,727.0
295.0,-0.0864,713.972,9898.8,0.0,22.52472,21.1,7917.0,52998.0,22.448,23.68296,20.983999999999998,21.472,33.21939,22.90572,0.0,0.0,727.0
298.0,0.0,713.8,9898.8,0.0,22.52472,21.1,4864.0,52998.0,22.448,23.68677,21.227999999999998,21.472,17.31645,22.90572,0.0,0.0,727.0
301.0,0.0,713.972,9966.6,0.0,22.52472,21.1,7911.0,52997.0,22.204,23.70201,20.983999999999998,21.472,30.97911,22.91334,0.0,0.0,727.0
304.0,-0.2592,705.372,9898.8,0.0,22.52091,21.1,4614.0,52998.0,22.204,23.70201,21.227999999999998,21.227999999999998,16.79067,22.91334,0.0,0.0,727.0
307.0,0.0864,714.1439999999999,9898.8,0.0,22.52472,21.1,7906.0,52998.0,22.204,23.71344,21.227999999999998,21.227999999999998,29.91993,22.91715,0.0,0.0,728.0
310.0,0.0864,714.1439999999999,9966.6,0.0,22.5171,21.1,4455.0,52998.0,22.204,23.72106,20.983999999999998,21.472,16.71066,22.92477,0.0,0.0,728.0
313.0,0.0432,714.1439999999999,9966.6,0.0,22.52091,21.1,7905.0,52998.0,22.448,23.71725,21.227999999999998,21.227999999999998,29.84754,22.92096,0.0,0.0,727.0
316.0,-0.3024,705.372,9966.6,0.0,22.5171,21.1,4448.0,52998.0,22.448,23.72106,21.227999999999998,21.472,16.72209,22.92477,0.0,0.0,727.0
319.0,0.1728,705.0279999999999,9831.0,0.0,22.52091,21.1,7907.0,52997.0,22.448,23.74011,21.227999999999998,21.716,29.86659,22.92858,0.0,0.0,727.0
322.0,-0.1728,705.372,9966.6,0.0,22.51329,21.1,4431.0,52999.0,22.448,23.7363,20.983999999999998,21.227999999999998,16.73352,22.9362,0.0,0.0,727.0
325.0,-0.0432,705.1999999999999,9966.6,0.0,22.52091,21.200000000000003,7905.0,52998.0,22.448,23.74773,21.227999999999998,21.716,29.94279,22.9362,0.0,0.0,727.0
328.0,-0.0432,705.1999999999999,9966.6,0.0,22.52091,21.200000000000003,4422.0,52998.0,22.448,23.75154,20.983999999999998,21.227999999999998,16.74876,22.93239,0.0,0.0,728.0
331.0,0.0432,705.1999999999999,9966.6,0.0,22.5171,21.200000000000003,7907.0,52998.0,22.204,23.76297,21.227999999999998,21.472,29.99994,22.93239,0.0,0.0,726.0
334.0,-0.1296,705.372,9966.6,0.0,22.52091,21.1,4447.0,52998.0,22.448,23.7744,21.227999999999998,21.227999999999998,16.72209,22.94001,0.0,0.0,727.0
337.0,0.0,705.372,9831.0,0.0,22.51329,21.1,7907.0,52998.0,22.692,23.7744,21.472,21.472,29.88945,22.9362,0.0,0.0,728.0
340.0,0.0432,705.1999999999999,9898.8,0.0,22.5171,21.1,4453.0,52999.0,22.448,23.78202,21.227999999999998,21.716,16.71828,22.94382,0.0,0.0,727.0
343.0,-0.0432,705.372,9898.8,0.0,22.52472,21.200000000000003,7908.0,52998.0,22.448,23.79345,21.472,21.472,29.90088,22.94382,0.0,0.0,727.0
346.0,0.0,691.9559999999999,9966.6,0.0,22.5171,21.200000000000003,4508.0,52997.0,22.448,23.79345,21.227999999999998,21.472,55.55742,22.94763,0.0,0.0,727.0
349.0,-0.0864,692.1279999999999,9966.6,0.0,22.53234,21.200000000000003,6417.0,52998.0,22.448,23.80107,20.983999999999998,21.472,22.02561,22.95525,0.0,0.0,727.0
352.0,-0.0432,692.1279999999999,9966.6,0.0,22.52472,21.200000000000003,7919.0,52997.0,22.448,23.80869,21.227999999999998,21.472,40.71747,22.94763,0.0,0.0,728.0
355.0,-0.0864,705.1999999999999,9966.6,0.0,22.52472,21.200000000000003,5695.0,52998.0,22.448,23.80869,21.227999999999998,21.716,20.98548,22.95525,0.0,0.0,728.0
358.0,0.0432,692.1279999999999,10034.4,0.0,22.53615,21.200000000000003,7928.0,52998.0,22.448,23.82393,21.472,21.716,38.52291,22.95525,0.0,0.0,728.0
361.0,0.0,692.3,9966.6,0.0,22.52091,21.200000000000003,5448.0,52998.0,22.692,23.82774,21.227999999999998,21.227999999999998,19.91106,22.95906,0.0,0.0,727.0
364.0,0.0,692.472,9898.8,0.0,22.52091,21.200000000000003,7927.0,52997.0,22.692,23.83155,21.472,21.472,36.48456,22.95525,0.0,0.0,728.0
367.0,-0.1296,683.5279999999999,9966.6,0.0,22.52853,21.200000000000003,5223.0,52998.0,22.448,23.83917,21.227999999999998,21.472,18.74901,22.96668,0.0,0.0,728.0
370.0,-0.0432,696.5999999999999,9966.6,0.0,22.52091,21.1,7924.0,52999.0,22.448,23.83917,21.227999999999998,21.472,34.14522,22.96668,0.0,0.0,729.0
373.0,0.0,683.356,9966.6,0.0,22.53234,21.1,4978.0,52998.0,22.448,23.8506,21.227999999999998,21.716,17.70507,22.97049,0.0,0.0,727.0
376.0,0.0432,683.356,9966.6,0.0,22.52472,21.1,7920.0,52999.0,22.692,23.85441,21.472,21.472,31.8516,22.96287,0.0,0.0,727.0
379.0,0.0,683.5279999999999,9898.8,0.0,22.52091,21.1,4742.0,52998.0,22.448,23.86203,21.472,21.472,17.02308,22.97049,0.0,0.0,728.0
382.0,0.0432,670.4559999999999,9966.6,0.0,22.52853,21.1,7914.0,52998.0,22.692,23.87346,20.983999999999998,21.472,30.4038,22.9743,0.0,0.0,728.0
385.0,-0.0864,670.112,9966.6,0.0,22.52472,21.1,4504.0,52998.0,22.448,23.88108,21.227999999999998,21.472,16.74495,22.97811,0.0,0.0,727.0
388.0,0.0864,669.9399999999999,9966.6,0.0,22.52091,21.200000000000003,7912.0,52999.0,22.448,23.88489,21.472,21.472,29.93898,22.9743,0.0,0.0,728.0
391.0,0.0,683.356,9966.6,0.0,22.52091,21.200000000000003,4467.0,52999.0,22.692,23.88489,21.227999999999998,21.472,16.75638,22.98573,0.0,0.0,729.0
394.0,0.0432,683.6999999999999,9966.6,0.0,22.52472,21.200000000000003,7913.0,53000.0,22.204,23.90013,21.227999999999998,21.472,29.97327,22.98954,0.0,0.0,727.0
397.0,0.0,683.6999999999999,9966.6,0.0,22.5171,21.200000000000003,4468.0,53000.0,22.448,23.90394,21.472,21.716,16.75257,22.99335,0.0,0.0,728.0
400.0,-0.1728,683.872,9966.6,0.0,22.52853,21.200000000000003,7913.0,52998.0,22.204,23.90775,21.227999999999998,21.472,29.9466,22.98192,0.0,0.0,728.0
403.0,-0.0864,683.6999999999999,10034.4,0.0,22.52091,21.200000000000003,4466.0,52998.0,22.692,23.91537,21.227999999999998,21.716,16.76019,22.98192,0.0,0.0,728.0
406.0,0.0432,688.3439999999999,9898.8,0.0,22.52853,21.200000000000003,7913.0,52999.0,22.448,23.91156,21.227999999999998,21.472,29.98851,22.99716,0.0,0.0,728.0
409.0,0.0432,688.1719999999999,9898.8,0.0,22.52472,21.200000000000003,4488.0,52997.0,22.692,23.9268,21.472,21.716,16.74114,22.98954,0.0,0.0,727.0
412.0,-0.0432,688.516,9966.6,0.0,22.53234,21.200000000000003,7913.0,52998.0,22.692,23.93442,21.472,21.96,29.92755,22.99335,0.0,0.0,728.0
415.0,-0.0864,675.444,9966.6,0.0,22.52853,21.200000000000003,4476.0,52998.0,22.692,23.94204,21.472,21.96,16.75257,22.99716,0.0,0.0,728.0
418.0,0.1728,675.616,9898.8,0.0,22.52472,21.3,7915.0,52999.0,22.448,23.94585,21.472,21.472,29.96184,22.99716,0.0,0.0,728.0
421.0,-0.1296,675.616,9898.8,0.0,22.52853,21.3,4473.0,52998.0,22.936,23.95347,21.227999999999998,21.716,16.76019,23.00478,0.0,0.0,728.0
424.0,0.0,684.56,9966.6,0.0,22.53615,21.3,7914.0,52998.0,22.692,23.95347,21.716,21.472,29.99994,23.00478,0.0,0.0,727.0
427.0,-0.1728,684.56,9966.6,0.0,22.53234,21.3,4461.0,52999.0,22.692,23.95728,21.227999999999998,21.472,16.79067,23.01621,0.0,0.0,727.0
430.0,0.1728,698.492,9966.6,0.0,22.53996,21.3,7915.0,52999.0,22.692,23.96871,21.716,21.472,30.0609,23.00478,0.0,0.0,727.0
433.0,-0.0864,698.664,10102.199999999999,0.0,22.54377,21.3,4469.0,52997.0,22.692,23.98014,21.472,21.716,16.77543,23.01621,0.0,0.0,728.0
436.0,0.0432,699.0079999999999,10034.4,0.0,22.54758,21.3,7914.0,52999.0,22.448,23.96871,21.227999999999998,21.227999999999998,30.03042,23.00859,0.0,0.0,728.0
439.0,0.1296,707.78,9898.8,0.0,22.53996,21.3,4493.0,52998.0,22.936,23.99157,21.227999999999998,21.716,16.76019,23.02002,0.0,0.0,728.0
442.0,-0.1296,708.1239999999999,10034.4,0.0,22.54758,21.3,7915.0,52998.0,22.936,23.98776,21.472,21.472,29.99232,23.01621,0.0,0.0,728.0
445.0,0.0432,708.64,10034.4,0.0,22.55139,21.3,4480.0,52999.0,22.692,23.99538,21.227999999999998,21.716,16.75638,23.01621,0.0,0.0,728.0
448.0,0.0,709.328,10034.4,0.0,22.54377,21.3,7916.0,52998.0,22.692,24.01062,21.227999999999998,21.716,29.98851,23.02383,0.0,0.0,729.0
451.0,0.0,696.256,10034.4,0.0,22.54377,21.3,4477.0,52998.0,22.448,24.01062,21.227999999999998,21.716,16.76019,23.03145,0.0,0.0,728.0
454.0,0.1296,696.428,10034.4,0.0,22.55901,21.3,7916.0,52998.0,22.448,24.01062,21.227999999999998,21.716,30.00375,23.02764,0.0,0.0,728.0
457.0,-0.1296,708.468,10034.4,0.0,22.54377,21.3,4495.0,52998.0,22.692,24.02586,21.227999999999998,21.472,16.76019,23.03526,0.0,0.0,728.0
460.0,0.0864,711.0479999999999,9966.6,0.0,22.5552,21.3,7916.0,52999.0,22.448,24.02205,21.472,21.472,29.95422,23.03145,0.0,0.0,729.0
463.0,0.0432,711.3919999999999,10034.4,0.0,22.55901,21.3,4500.0,52999.0,22.692,24.02967,21.227999999999998,21.716,16.75257,23.03526,0.0,0.0,729.0
466.0,0.0864,699.5239999999999,9966.6,0.0,22.55901,21.3,7917.0,52998.0,22.448,24.02967,21.227999999999998,21.472,29.9466,23.03526,0.0,0.0,728.0
