seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,PMgrenRH,chiptemp
73.0,0.6912,622.468,9831.0,0.0,23.56104,6553.6,6385.0,52995.0,25.131999999999998,26.87574,23.912,23.912,22.84476,25.00122,0.0,53.0,739.0
76.0,0.8208000000000001,631.756,9966.6,0.0,23.56104,6553.6,7623.0,52996.0,25.131999999999998,26.860500000000002,23.668,23.912,42.53103,24.99741,0.0,352.0,740.0
79.0,0.6048,631.2399999999999,9898.8,0.0,23.5458,6553.6,6385.0,52995.0,25.131999999999998,26.87193,23.668,24.156,22.85238,25.01265,0.0,53.0,739.0
82.0,0.6912,631.756,9831.0,0.0,23.54961,6553.6,7614.0,52998.0,25.375999999999998,26.87193,23.668,23.668,42.58056,25.00503,0.0,352.0,740.0
85.0,0.5616,631.4119999999999,9898.8,0.0,23.54961,6553.6,6387.0,52997.0,24.887999999999998,26.879550000000002,23.424,23.912,22.85619,25.00503,0.0,53.0,739.0
88.0,0.6048,631.584,9966.6,0.0,23.54199,6553.6,7618.0,52998.0,24.887999999999998,26.879550000000002,23.912,24.156,42.57294,25.00884,0.0,353.0,740.0
91.0,0.6912,631.584,9966.6,0.0,23.53437,6553.6,6391.0,52997.0,24.887999999999998,26.87193,23.912,24.156,22.84857,25.01265,0.0,52.0,739.0
94.0,0.648,631.2399999999999,10034.4,0.0,23.53437,6553.6,7612.0,53000.0,25.131999999999998,26.88336,23.668,23.912,42.61104,25.01265,0.0,353.0,739.0
97.0,0.4752,631.2399999999999,9898.8,0.0,23.53056,6553.6,6398.0,52998.0,25.375999999999998,26.88336,23.668,23.912,22.83714,25.00884,0.0,53.0,739.0
100.0,0.6048,640.6999999999999,10034.4,0.0,23.52294,6553.6,7615.0,52997.0,25.375999999999998,26.88336,23.668,24.156,42.58437,25.02027,0.0,353.0,739.0
103.0,0.648,626.9399999999999,9898.8,0.0,23.53056,6553.6,6390.0,52997.0,25.131999999999998,26.879550000000002,23.668,23.912,22.86,25.01646,0.0,352.0,739.0
106.0,0.6912,640.872,9966.6,0.0,23.52294,6553.6,7614.0,52998.0,25.131999999999998,26.88717,24.156,23.912,42.60723,25.02027,0.0,353.0,740.0
109.0,0.6912,640.356,9966.6,0.0,23.52675,6553.6,6398.0,52999.0,25.131999999999998,26.89098,23.668,23.912,22.84476,25.02789,0.0,353.0,739.0
112.0,0.8208000000000001,640.6999999999999,9898.8,0.0,23.54199,6553.6,7614.0,52998.0,25.131999999999998,26.89479,24.156,24.156,42.62247,25.02789,0.0,352.0,739.0
115.0,0.8640000000000001,640.356,10034.4,0.0,23.53056,6553.6,6400.0,52997.0,25.375999999999998,26.90241,23.912,23.912,22.85238,25.0317,0.0,352.0,740.0
118.0,0.6912,649.1279999999999,9966.6,0.0,23.53437,6553.6,7619.0,52998.0,24.887999999999998,26.90241,23.912,23.912,42.57675,25.02408,0.0,353.0,739.0
121.0,0.6912,657.9,9966.6,0.0,23.54961,6553.6,6393.0,52999.0,24.887999999999998,26.90241,23.668,23.912,22.86381,25.0317,0.0,352.0,739.0
124.0,0.9504,657.9,9966.6,0.0,23.54961,6553.6,7605.0,52997.0,24.887999999999998,26.917650000000002,23.668,23.912,42.65676,25.0317,0.0,353.0,740.0
127.0,0.5616,649.3,9966.6,0.0,23.56485,6553.6,6406.0,52997.0,25.131999999999998,26.898600000000002,23.912,23.912,22.84476,25.03551,0.0,352.0,739.0
130.0,0.8640000000000001,671.4879999999999,9966.6,0.0,23.55723,6553.6,7613.0,52998.0,25.131999999999998,26.91003,23.912,23.912,42.61866,25.03932,0.0,352.0,739.0
133.0,0.8640000000000001,671.4879999999999,9966.6,0.0,23.56104,6553.6,6403.0,52997.0,25.131999999999998,26.91384,23.912,23.912,22.84857,25.03551,0.0,353.0,740.0
136.0,0.7344,671.66,9898.8,0.0,23.55723,6553.6,7604.0,52996.0,24.887999999999998,26.90622,23.912,24.156,42.65676,25.03932,0.0,352.0,739.0
139.0,0.8208000000000001,671.4879999999999,9966.6,0.0,23.55342,6553.6,6408.0,52999.0,24.887999999999998,26.91384,23.912,24.156,22.83714,25.04313,0.0,352.0,739.0
142.0,0.6912,671.66,9898.8,0.0,23.55723,6553.6,7612.0,52998.0,25.131999999999998,26.91384,24.156,24.156,42.61485,25.03551,0.0,352.0,739.0
145.0,0.7776000000000001,671.4879999999999,9966.6,0.0,23.5458,6553.6,6404.0,52998.0,25.131999999999998,26.92908,23.912,23.912,22.84857,25.04694,0.0,351.0,739.0
148.0,0.9504,671.3159999999999,9966.6,0.0,23.54199,6553.6,7607.0,52999.0,24.644,26.92527,23.912,24.156,42.63771,25.05456,0.0,351.0,739.0
151.0,0.9504,658.4159999999999,10034.4,0.0,23.53437,6553.6,6404.0,53000.0,25.131999999999998,26.92527,23.912,23.912,22.84476,25.05456,0.0,351.0,740.0
154.0,0.8208000000000001,671.4879999999999,9966.6,0.0,23.53056,6553.6,7606.0,52998.0,24.887999999999998,26.92146,24.156,24.156,42.63771,25.04694,0.0,351.0,739.0
157.0,0.9072,662.544,9966.6,0.0,23.51151,6553.6,6411.0,52998.0,25.131999999999998,26.93289,23.668,24.156,22.84476,25.06218,0.0,350.0,740.0
160.0,1.08,649.472,9966.6,0.0,23.5077,6553.6,7610.0,52999.0,25.131999999999998,26.92527,23.668,23.912,42.62247,25.05075,0.0,350.0,739.0
163.0,0.8208000000000001,640.356,9898.8,0.0,23.48865,6553.6,6409.0,52998.0,25.131999999999998,26.94051,23.912,24.156,22.83714,25.06218,0.0,350.0,740.0
166.0,0.9072,649.3,9966.6,0.0,23.48484,6553.6,7609.0,52998.0,25.131999999999998,26.936700000000002,23.912,23.912,42.6339,25.06218,0.0,351.0,739.0
169.0,0.8208000000000001,640.5279999999999,9898.8,0.0,23.4696,6553.6,6411.0,52999.0,25.131999999999998,26.94432,23.912,23.912,22.85238,25.0698,0.0,351.0,741.0
172.0,1.0368,640.5279999999999,9831.0,0.0,23.46198,6553.6,7612.0,52998.0,25.131999999999998,26.94051,23.668,23.912,42.61866,25.05837,0.0,350.0,739.0
175.0,0.8640000000000001,640.5279999999999,9898.8,0.0,23.45436,6553.6,6413.0,52999.0,25.131999999999998,26.94051,23.912,23.912,22.84476,25.06218,0.0,351.0,740.0
178.0,1.2096,640.5279999999999,9966.6,0.0,23.44293,6553.6,7605.0,52998.0,24.887999999999998,26.94051,23.912,24.156,42.65676,25.06599,0.0,350.0,739.0
181.0,0.9072,631.756,9898.8,0.0,23.43531,6553.6,6414.0,53000.0,25.131999999999998,26.94813,23.912,24.156,22.84476,25.07742,0.0,349.0,740.0
184.0,0.9936,618.168,9966.6,0.0,23.41626,6553.6,7606.0,52997.0,25.131999999999998,26.955750000000002,23.668,23.912,42.65295,25.06599,0.0,351.0,739.0
187.0,0.9936,618.3399999999999,9966.6,0.0,23.40102,6553.6,6416.0,52998.0,25.131999999999998,26.95194,23.912,23.912,22.84857,25.08123,0.0,349.0,739.0
190.0,0.9936,618.3399999999999,9898.8,0.0,23.3934,6553.6,7606.0,52998.0,25.131999999999998,26.94813,23.912,24.156,42.64533,25.07742,0.0,350.0,740.0
193.0,0.8640000000000001,609.396,9966.6,0.0,23.38197,6553.6,6419.0,52998.0,25.131999999999998,26.95956,23.912,24.156,22.85238,25.07742,0.0,350.0,740.0
196.0,1.1664,622.64,9898.8,0.0,23.37816,6553.6,7602.0,52999.0,25.131999999999998,26.96718,24.156,24.156,42.68724,25.07742,0.0,352.0,740.0
199.0,0.9072,622.64,9966.6,0.0,23.37435,6553.6,6422.0,52999.0,25.131999999999998,26.96337,23.912,24.156,22.82571,25.08504,0.0,352.0,740.0
202.0,1.0368,609.396,9966.6,0.0,23.40483,6553.6,7606.0,52999.0,25.131999999999998,26.955750000000002,24.156,23.912,42.64152,25.08504,0.0,351.0,739.0
205.0,1.1232,600.6239999999999,9966.6,0.0,23.40483,6553.6,6418.0,52999.0,25.62,26.96718,23.912,23.912,22.85238,25.08885,0.0,351.0,740.0
208.0,1.08,614.04,9966.6,0.0,23.42769,6553.6,7602.0,52999.0,25.131999999999998,26.97099,23.912,24.156,42.67962,25.08504,0.0,352.0,740.0
211.0,1.08,614.04,9898.8,0.0,23.45436,6553.6,6423.0,52998.0,25.131999999999998,26.98242,23.668,24.156,22.84095,25.09266,0.0,352.0,740.0
214.0,1.0368,622.64,9966.6,0.0,23.4696,6553.6,7600.0,52999.0,24.887999999999998,26.974800000000002,23.912,23.912,42.67962,25.08504,0.0,352.0,739.0
217.0,1.2096,609.396,9966.6,0.0,23.49627,6553.6,6425.0,52998.0,24.887999999999998,26.98242,23.912,23.912,22.83714,25.08885,0.0,352.0,740.0
220.0,1.2528000000000001,618.512,9966.6,0.0,23.51151,6553.6,7600.0,52997.0,25.131999999999998,26.97861,23.912,23.912,42.67962,25.10028,0.0,352.0,740.0
223.0,1.08,609.9119999999999,9966.6,0.0,23.53056,6553.6,6425.0,52998.0,25.375999999999998,26.98242,23.912,23.912,22.84857,25.10409,0.0,352.0,740.0
226.0,1.0368,619.1999999999999,9898.8,0.0,23.54961,6553.6,7601.0,52997.0,24.887999999999998,26.98623,23.668,23.912,42.68343,25.10028,0.0,352.0,740.0
229.0,1.2096,620.5759999999999,9898.8,0.0,23.56485,6553.6,6429.0,52999.0,24.887999999999998,26.993850000000002,23.912,23.912,22.83714,25.10409,0.0,351.0,739.0
232.0,1.2096,631.584,9966.6,0.0,23.58009,6553.6,7595.0,52999.0,25.131999999999998,26.99004,23.668,23.912,42.71772,25.11171,0.0,351.0,740.0
235.0,0.9504,633.8199999999999,9898.8,0.0,23.58771,6553.6,6428.0,52998.0,24.887999999999998,27.00147,23.912,23.668,22.84476,25.10409,0.0,351.0,740.0
238.0,1.2528000000000001,635.024,9898.8,0.0,23.59152,6553.6,7592.0,52998.0,25.131999999999998,26.99766,23.912,24.156,42.71391,25.11171,0.0,351.0,740.0
241.0,1.2528000000000001,635.8839999999999,9966.6,0.0,23.61057,6553.6,6432.0,52999.0,25.131999999999998,27.00147,23.912,24.156,22.84095,25.11171,0.0,353.0,741.0
244.0,1.2096,636.228,9966.6,0.0,23.62581,6553.6,7595.0,52998.0,25.375999999999998,27.00528,23.912,24.156,42.70248,25.11171,0.0,352.0,741.0
247.0,0.9504,658.2439999999999,9966.6,0.0,23.62581,6553.6,6430.0,52998.0,25.131999999999998,27.00528,24.156,24.156,22.85238,25.11171,0.0,351.0,741.0
250.0,1.4256,658.2439999999999,9966.6,0.0,23.64486,6553.6,7593.0,52997.0,25.131999999999998,27.00528,23.668,24.156,42.71391,25.11171,0.0,352.0,741.0
253.0,1.08,658.4159999999999,10034.4,0.0,23.6601,6553.6,6431.0,52999.0,25.375999999999998,27.02814,23.668,24.156,22.84857,25.12314,0.0,351.0,741.0
256.0,1.2096,671.4879999999999,9898.8,0.0,23.68677,6553.6,7597.0,52997.0,25.131999999999998,27.0129,24.156,24.156,42.69867,25.11552,0.0,352.0,740.0
259.0,1.2528000000000001,658.2439999999999,9898.8,0.0,23.68677,6553.6,6432.0,52998.0,25.375999999999998,27.02433,23.912,23.668,22.83714,25.13076,0.0,351.0,740.0
262.0,1.1232,667.016,10034.4,0.0,23.70201,25.3,7590.0,52998.0,24.887999999999998,27.01671,23.668,24.156,42.72153,25.13076,0.0,53.0,740.0
265.0,1.296,658.2439999999999,9898.8,0.0,23.71725,24.3,6429.0,52996.0,24.887999999999998,27.02052,23.912,23.912,22.85238,25.12695,0.0,3.0,739.0
268.0,1.1232,658.2439999999999,9898.8,0.0,23.72487,23.900000000000002,7583.0,53000.0,25.131999999999998,27.02052,23.912,24.156,42.76725,25.13838,0.0,52.0,740.0
271.0,1.4256,671.3159999999999,9898.8,0.0,23.74011,23.8,6434.0,52999.0,25.131999999999998,27.02814,24.156,24.4,22.83333,25.13838,0.0,52.0,740.0
274.0,1.3392000000000002,680.4319999999999,9966.6,0.0,23.75154,23.700000000000003,7592.0,52997.0,25.131999999999998,27.03576,23.912,24.4,42.70248,25.13838,0.0,352.0,740.0
277.0,1.3824,671.832,9898.8,0.0,23.76678,23.6,6436.0,52999.0,24.887999999999998,27.03576,23.912,24.4,22.84476,25.13076,0.0,52.0,740.0
280.0,1.2096,666.8439999999999,9966.6,0.0,23.77821,23.6,7596.0,52999.0,25.375999999999998,27.03957,23.912,23.912,42.69105,25.14219,0.0,51.0,740.0
283.0,1.3824,689.0319999999999,9898.8,0.0,23.78202,23.5,6432.0,52999.0,25.375999999999998,27.04338,24.156,24.156,22.84857,25.13838,0.0,2.0,741.0
286.0,1.296,689.5479999999999,9966.6,0.0,23.78583,23.5,7590.0,52998.0,25.131999999999998,27.03957,23.668,24.156,42.69867,25.13457,0.0,53.0,740.0
289.0,1.08,689.204,9966.6,0.0,23.78964,23.5,6430.0,52999.0,25.131999999999998,27.03957,24.156,24.156,22.86762,25.146,0.0,1.0,739.0
292.0,1.512,689.204,9966.6,0.0,23.78964,23.400000000000002,7579.0,52999.0,25.131999999999998,27.051,23.912,23.912,42.79773,25.146,0.0,52.0,740.0
295.0,1.3824,675.9599999999999,9898.8,0.0,23.78964,23.400000000000002,6444.0,52999.0,25.131999999999998,27.05481,23.912,24.156,22.83714,25.15362,0.0,2.0,741.0
298.0,1.3824,675.616,9966.6,0.0,23.79345,23.400000000000002,7591.0,52999.0,25.375999999999998,27.05862,23.912,23.912,42.70629,25.14219,0.0,52.0,739.0
301.0,1.3392000000000002,689.376,9898.8,0.0,23.78202,23.400000000000002,6432.0,52998.0,25.131999999999998,27.06624,23.912,23.912,22.84857,25.16124,0.0,0.0,740.0
304.0,1.4256,689.0319999999999,9966.6,0.0,23.78202,23.400000000000002,7581.0,52998.0,25.375999999999998,27.05481,24.156,24.156,42.7482,25.14981,0.0,51.0,741.0
307.0,1.3392000000000002,675.9599999999999,9966.6,0.0,23.78583,23.400000000000002,6439.0,53000.0,25.375999999999998,27.06624,23.912,23.912,22.83714,25.16124,0.0,0.0,740.0
310.0,1.4688,689.376,9966.6,0.0,23.78583,23.3,7580.0,52998.0,24.887999999999998,27.06243,23.912,23.912,42.77106,25.14981,0.0,52.0,740.0
313.0,1.3824,689.376,9898.8,0.0,23.78583,23.3,6441.0,52997.0,25.131999999999998,27.07005,24.156,23.912,22.84476,25.16124,0.0,1.0,740.0
316.0,1.2528000000000001,689.376,9898.8,0.0,23.78964,23.3,7591.0,53000.0,25.131999999999998,27.07386,23.912,23.912,42.70248,25.16124,0.0,51.0,739.0
319.0,1.512,689.204,9966.6,0.0,23.79345,23.3,6436.0,52999.0,25.131999999999998,27.07005,23.912,24.156,22.85619,25.16124,0.0,1.0,740.0
322.0,1.296,680.6039999999999,9898.8,0.0,23.79726,23.3,7571.0,52997.0,25.62,27.07005,23.668,24.156,42.82821,25.16886,0.0,52.0,740.0
325.0,1.5552000000000001,689.204,9966.6,0.0,23.80869,23.3,6447.0,52998.0,24.887999999999998,27.07767,23.912,23.912,22.83333,25.17648,0.0,2.0,740.0
328.0,1.3824,675.9599999999999,9898.8,0.0,23.82393,23.3,7570.0,52998.0,25.131999999999998,27.0891,24.156,24.156,42.83202,25.16886,0.0,51.0,740.0
331.0,1.4688,675.7879999999999,9966.6,0.0,23.83917,23.3,6452.0,52999.0,25.131999999999998,27.08148,23.912,24.156,22.8219,25.17648,0.0,1.0,741.0
334.0,1.4688,667.016,9966.6,0.0,23.8506,23.200000000000003,7586.0,52999.0,25.375999999999998,27.0891,23.668,23.912,42.75201,25.16886,0.0,51.0,740.0
337.0,1.3824,680.6039999999999,9966.6,0.0,23.86965,23.200000000000003,6447.0,52997.0,25.375999999999998,27.0891,23.668,24.156,22.83333,25.18029,0.0,1.0,740.0
340.0,1.3392000000000002,680.26,9898.8,0.0,23.87346,23.200000000000003,7573.0,53000.0,25.375999999999998,27.0891,24.156,24.156,42.79011,25.17267,0.0,51.0,741.0
343.0,1.3392000000000002,689.0319999999999,9898.8,0.0,23.88489,23.200000000000003,6449.0,52999.0,25.375999999999998,27.10434,23.912,24.156,22.84095,25.1841,0.0,1.0,741.0
346.0,1.6416000000000002,689.376,9966.6,0.0,23.89632,23.200000000000003,7580.0,52999.0,25.375999999999998,27.10053,24.156,23.668,42.76344,25.18791,0.0,51.0,740.0
349.0,1.7280000000000002,689.204,9898.8,0.0,23.8887,23.200000000000003,6447.0,52998.0,25.375999999999998,27.10053,24.156,23.912,22.84476,25.19553,0.0,2.0,741.0
352.0,1.7280000000000002,680.4319999999999,9898.8,0.0,23.90394,23.200000000000003,7583.0,52999.0,25.375999999999998,27.10434,23.668,24.156,42.74439,25.18791,0.0,51.0,740.0
355.0,1.7280000000000002,667.3599999999999,9966.6,0.0,23.91156,23.1,6451.0,52999.0,25.131999999999998,27.10815,24.156,23.912,22.84476,25.1841,0.0,1.0,741.0
358.0,1.6848,667.188,9831.0,0.0,23.9268,23.1,7578.0,52997.0,24.887999999999998,27.10815,23.912,24.156,42.77487,25.19553,0.0,52.0,740.0
361.0,1.7280000000000002,680.6039999999999,9966.6,0.0,23.94585,23.1,6454.0,52999.0,24.887999999999998,27.10815,23.912,24.156,22.83714,25.19172,0.0,2.0,741.0
364.0,1.4688,680.4319999999999,9898.8,0.0,23.94585,23.200000000000003,7572.0,52996.0,25.375999999999998,27.10815,23.912,23.912,42.8244,25.19553,0.0,51.0,740.0
367.0,1.3824,680.4319999999999,10034.4,0.0,23.95728,23.6,6456.0,52997.0,25.131999999999998,27.1272,24.156,23.912,22.8219,25.20315,0.0,0.0,740.0
370.0,1.5984,680.6039999999999,10034.4,0.0,23.9649,23.6,7580.0,52997.0,25.375999999999998,27.1272,24.156,23.912,42.74439,25.19934,0.0,50.0,740.0
373.0,1.3824,658.588,9966.6,0.0,23.97633,23.6,6446.0,52997.0,25.131999999999998,27.1272,24.156,23.912,22.85619,25.19553,0.0,1.0,740.0
376.0,1.512,667.3599999999999,9898.8,0.0,23.98395,23.200000000000003,7582.0,52997.0,25.375999999999998,27.12339,24.156,23.912,42.76344,25.19934,0.0,51.0,740.0
379.0,1.5984,658.2439999999999,10034.4,0.0,23.97633,23.1,6447.0,52998.0,25.131999999999998,27.13101,23.668,23.912,22.86381,25.20315,0.0,1.0,741.0
382.0,1.9872,658.588,9898.8,0.0,23.99538,23.900000000000002,7565.0,52999.0,25.375999999999998,27.13101,23.912,23.912,42.87012,25.19553,0.0,52.0,740.0
385.0,2.6352,658.4159999999999,10034.4,0.0,23.99538,23.5,6459.0,52998.0,25.131999999999998,27.13863,23.912,24.4,22.82952,25.2222,0.0,53.0,740.0
388.0,3.0672,658.588,9966.6,0.0,24.003,26.200000000000003,7576.0,52997.0,25.131999999999998,27.13482,23.912,24.156,42.79011,25.21458,0.0,54.0,741.0
391.0,3.4992,680.4319999999999,9898.8,0.0,23.99919,24.1,6455.0,52999.0,25.131999999999998,27.13482,23.912,24.156,22.83714,25.21458,0.0,4.0,741.0
394.0,4.4064000000000005,667.704,9898.8,0.0,24.01443,25.5,7578.0,52997.0,25.375999999999998,27.14244,23.912,24.156,42.77106,25.21077,0.0,353.0,741.0
397.0,4.7952,689.8919999999999,9966.6,0.0,24.02205,25.3,6454.0,52999.0,25.375999999999998,27.13863,23.912,23.912,22.84857,25.21839,0.0,54.0,740.0
400.0,5.0976,698.8359999999999,9966.6,0.0,24.02205,25.3,7569.0,52998.0,25.131999999999998,27.13863,24.156,23.912,42.81678,25.2222,0.0,353.0,740.0
403.0,5.184,707.78,9966.6,0.0,24.03348,25.5,6458.0,52998.0,25.375999999999998,27.15006,23.668,24.156,22.84857,25.22982,0.0,53.0,740.0
406.0,5.0112000000000005,707.952,9966.6,0.0,24.0411,25.900000000000002,7568.0,52998.0,25.131999999999998,27.14244,23.912,24.156,42.81678,25.22982,0.0,354.0,741.0
409.0,4.881600000000001,716.896,9966.6,0.0,24.06777,25.900000000000002,6459.0,52999.0,25.375999999999998,27.16149,23.912,23.912,22.84857,25.23363,0.0,55.0,741.0
412.0,4.5360000000000005,725.8399999999999,9898.8,0.0,24.07539,25.900000000000002,7564.0,52998.0,25.375999999999998,27.16149,24.4,24.4,42.82059,25.22601,0.0,356.0,740.0
415.0,4.7088,748.1999999999999,9966.6,0.0,24.08301,26.1,6463.0,52998.0,25.131999999999998,27.16149,23.668,23.912,22.83714,25.23363,0.0,55.0,740.0
418.0,5.2272,748.544,9966.6,0.0,24.08301,26.5,7575.0,52998.0,25.131999999999998,27.15768,23.912,23.912,42.7863,25.22982,0.0,354.0,741.0
421.0,5.6160000000000005,757.832,9898.8,0.0,24.09063,26.8,6462.0,52998.0,25.131999999999998,27.16149,23.912,24.4,22.84095,25.23744,0.0,354.0,740.0
424.0,5.8752,771.42,9966.6,0.0,24.08682,27.8,7570.0,52997.0,25.131999999999998,27.16911,24.156,23.912,42.79773,25.22982,0.0,353.0,740.0
427.0,5.4432,780.3639999999999,9898.8,0.0,24.09444,27.3,6465.0,52998.0,25.375999999999998,27.16911,23.668,23.912,22.84476,25.23744,0.0,53.0,741.0
430.0,5.3136,780.536,9966.6,0.0,24.08682,28.3,7570.0,52999.0,25.131999999999998,27.17292,24.156,24.4,42.80916,25.23744,0.0,353.0,741.0
433.0,5.0112000000000005,789.6519999999999,10034.4,0.0,24.09063,28.0,6463.0,52998.0,25.131999999999998,27.16911,23.668,24.156,22.84857,25.24887,0.0,53.0,740.0
436.0,4.8384,799.284,9898.8,0.0,24.09444,28.400000000000002,7566.0,52999.0,25.375999999999998,27.16911,23.912,23.912,42.83583,25.24506,0.0,353.0,741.0
439.0,4.881600000000001,799.8,9898.8,0.0,24.0792,28.5,6462.0,52998.0,25.375999999999998,27.17673,24.156,24.4,22.84857,25.24125,0.0,353.0,741.0
442.0,4.752000000000001,800.1439999999999,9898.8,0.0,24.06777,28.8,7564.0,52999.0,25.131999999999998,27.18816,24.156,24.4,42.84345,25.24887,0.0,353.0,741.0
445.0,4.5792,799.284,9898.8,0.0,24.07158,29.1,6469.0,53000.0,25.375999999999998,27.19197,24.156,24.156,22.82952,25.24887,0.0,53.0,741.0
448.0,4.881600000000001,800.3159999999999,9898.8,0.0,24.06015,29.400000000000002,7564.0,52998.0,25.62,27.18435,24.156,24.156,42.83964,25.24506,0.0,352.0,741.0
451.0,5.1408000000000005,788.448,9966.6,0.0,24.04491,29.6,6467.0,52998.0,25.375999999999998,27.18816,23.912,24.156,22.84095,25.24506,0.0,52.0,740.0
454.0,5.2272,781.9119999999999,9966.6,0.0,24.02586,29.900000000000002,7559.0,52999.0,25.375999999999998,27.19197,24.156,24.156,42.88155,25.24887,0.0,352.0,741.0
457.0,5.0976,796.876,9898.8,0.0,23.99919,30.1,6472.0,52998.0,25.375999999999998,27.19578,23.912,24.4,22.82952,25.2603,0.0,351.0,741.0
460.0,4.9248,787.76,9898.8,0.0,23.98014,30.200000000000003,7567.0,52996.0,25.131999999999998,27.19197,24.156,24.156,42.80916,25.25649,0.0,352.0,741.0
463.0,4.9248,786.9,9966.6,0.0,23.97252,30.400000000000002,6470.0,52997.0,25.375999999999998,27.19578,24.156,24.156,22.83714,25.25649,0.0,52.0,741.0
466.0,4.4496,787.0719999999999,10034.4,0.0,23.95728,30.700000000000003,7567.0,52998.0,25.375999999999998,27.2034,24.156,24.156,42.82821,25.2603,0.0,353.0,740.0
