seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,chiptemp
475.0,4.276800000000001,782.256,9898.8,0.0,24.22779,44.1,6647.0,53000.0,26.352,28.78836,25.375999999999998,25.131999999999998,23.15337,26.75763,0.0,745.0
478.0,4.4496,782.256,9966.6,0.0,24.22398,44.300000000000004,7192.0,52998.0,26.84,28.78455,25.375999999999998,25.375999999999998,44.34078,26.75763,0.0,746.0
481.0,4.881600000000001,773.14,9898.8,0.0,24.22017,44.300000000000004,6645.0,52998.0,26.596,28.79217,25.375999999999998,25.131999999999998,23.16099,26.76525,0.0,746.0
484.0,5.0544,773.828,9966.6,0.0,24.21255,44.6,7195.0,53000.0,26.352,28.78836,24.887999999999998,25.131999999999998,44.306490000000004,26.75763,0.0,745.0
487.0,5.1408000000000005,764.3679999999999,9898.8,0.0,24.21255,44.6,6648.0,53000.0,26.84,28.79598,25.375999999999998,25.62,23.16861,26.75763,0.0,744.0
490.0,5.356800000000001,764.54,9966.6,0.0,24.22017,44.900000000000006,7182.0,52996.0,26.596,28.79217,25.62,25.131999999999998,44.39031,26.75763,0.0,744.0
493.0,5.7456000000000005,773.3119999999999,9966.6,0.0,24.20112,45.2,6649.0,52997.0,26.596,28.8036,25.375999999999998,25.375999999999998,23.1648,26.76144,0.0,745.0
496.0,6.3936,764.3679999999999,9898.8,0.0,24.21636,45.7,7190.0,52997.0,26.352,28.8036,25.131999999999998,25.375999999999998,44.344590000000004,26.75382,0.0,745.0
499.0,7.2576,751.2959999999999,9898.8,0.0,24.22779,45.6,6648.0,52997.0,26.596,28.79598,25.131999999999998,25.375999999999998,23.16099,26.76144,0.0,744.0
502.0,7.2576,751.2959999999999,9966.6,0.0,24.22398,45.900000000000006,7193.0,52998.0,26.596,28.79598,25.62,25.375999999999998,44.33697,26.76144,0.0,746.0
505.0,7.300800000000001,764.712,9831.0,0.0,24.23541,46.2,6646.0,52998.0,26.596,28.80741,25.131999999999998,25.131999999999998,23.1648,26.76144,0.0,745.0
508.0,7.992,773.4839999999999,9898.8,0.0,24.24684,46.5,7180.0,52998.0,26.84,28.80741,25.131999999999998,25.375999999999998,44.401740000000004,26.76525,0.0,745.0
511.0,7.8624,773.656,9966.6,0.0,24.25827,47.0,6648.0,52998.0,26.596,28.80741,25.131999999999998,25.131999999999998,23.1648,26.75763,0.0,746.0
514.0,7.646400000000001,773.656,10034.4,0.0,24.26208,47.1,7182.0,52999.0,26.596,28.82265,25.375999999999998,25.131999999999998,44.40555,26.76144,0.0,745.0
517.0,7.2144,773.4839999999999,10034.4,0.0,24.27351,47.0,6649.0,52998.0,26.84,28.81884,25.375999999999998,25.131999999999998,23.16099,26.77287,0.0,745.0
520.0,6.1344,760.2399999999999,9831.0,0.0,24.2697,47.2,7183.0,52998.0,26.596,28.81122,25.375999999999998,25.375999999999998,44.39412,26.76525,0.0,745.0
523.0,5.7024,760.2399999999999,9898.8,0.0,24.28113,47.300000000000004,6649.0,52998.0,26.84,28.82265,25.131999999999998,25.375999999999998,23.17242,26.76906,0.0,745.0
526.0,4.9248,751.468,9898.8,0.0,24.28494,47.6,7181.0,52997.0,26.84,28.81122,25.375999999999998,25.375999999999998,44.41317,26.75763,0.0,746.0
529.0,5.2272,751.2959999999999,9898.8,0.0,24.30399,48.0,6651.0,52998.0,26.596,28.82646,25.131999999999998,25.131999999999998,23.1648,26.76906,0.0,745.0
532.0,6.0048,764.712,9966.6,0.0,24.3078,48.2,7187.0,52998.0,26.596,28.81503,25.375999999999998,25.62,44.39793,26.76525,0.0,745.0
535.0,6.5232,764.712,9831.0,0.0,24.31923,48.5,6649.0,52999.0,26.84,28.82265,25.131999999999998,24.887999999999998,23.18385,26.76906,0.0,746.0
538.0,7.2144,764.8839999999999,9898.8,0.0,24.32685,48.6,7181.0,52998.0,26.84,28.83027,25.131999999999998,25.375999999999998,44.41317,26.75763,0.0,745.0
541.0,7.776000000000001,764.712,9831.0,0.0,24.33828,49.0,6650.0,52998.0,26.84,28.83027,24.887999999999998,25.131999999999998,23.1648,26.76144,0.0,746.0
544.0,8.1648,764.8839999999999,9898.8,0.0,24.31923,49.1,7184.0,52998.0,26.596,28.83027,25.131999999999998,25.131999999999998,44.39412,26.76525,0.0,745.0
547.0,8.1216,764.54,9966.6,0.0,24.33447,49.1,6648.0,52998.0,26.596,28.83408,25.131999999999998,25.131999999999998,23.17623,26.76906,0.0,746.0
550.0,8.208,764.712,9898.8,0.0,24.32685,49.2,7180.0,52999.0,26.84,28.83789,25.131999999999998,25.131999999999998,44.4246,26.76906,0.0,745.0
553.0,8.208,751.2959999999999,9966.6,0.0,24.33828,49.5,6650.0,52998.0,26.596,28.83408,24.887999999999998,24.887999999999998,23.18004,26.76906,0.0,746.0
556.0,8.4672,764.54,9898.8,0.0,24.32685,49.800000000000004,7173.0,52998.0,26.352,28.83408,25.375999999999998,25.131999999999998,44.45508,26.78049,0.0,746.0
559.0,8.4672,760.068,9966.6,0.0,24.32304,49.900000000000006,6652.0,53000.0,26.596,28.83789,25.131999999999998,24.887999999999998,23.19528,26.77668,0.0,744.0
562.0,8.7264,773.656,9898.8,0.0,24.32304,50.2,7177.0,52999.0,26.84,28.83789,25.131999999999998,25.375999999999998,44.45127,26.77287,0.0,746.0
565.0,8.942400000000001,773.4839999999999,9831.0,0.0,24.32304,50.6,6651.0,52997.0,26.352,28.83027,25.62,25.375999999999998,23.19147,26.77287,0.0,745.0
568.0,8.9856,773.656,9966.6,0.0,24.33066,50.7,7168.0,52998.0,26.84,28.83027,24.887999999999998,25.375999999999998,44.52366,26.76906,0.0,746.0
571.0,9.0288,782.5999999999999,9898.8,0.0,24.33066,50.900000000000006,6651.0,52999.0,26.352,28.8417,25.375999999999998,24.887999999999998,23.19909,26.76906,0.0,746.0
574.0,9.288,782.5999999999999,9898.8,0.0,24.31542,51.2,7163.0,52997.0,26.84,28.83789,25.375999999999998,25.131999999999998,44.52747,26.76525,0.0,745.0
577.0,9.8064,782.4279999999999,9831.0,0.0,24.33066,51.400000000000006,6650.0,52997.0,26.84,28.83789,25.62,25.131999999999998,23.20671,26.76906,0.0,745.0
580.0,10.0656,782.5999999999999,9898.8,0.0,24.31923,51.5,7170.0,52999.0,26.596,28.83789,25.375999999999998,25.375999999999998,44.49699,26.77287,0.0,745.0
583.0,9.9792,791.1999999999999,9898.8,0.0,24.32685,51.800000000000004,6652.0,52998.0,26.84,28.8417,25.131999999999998,25.131999999999998,23.18766,26.77287,0.0,747.0
586.0,10.1088,791.372,9898.8,0.0,24.32685,51.7,7181.0,52998.0,26.84,28.8417,25.375999999999998,25.131999999999998,44.43984,26.78049,0.0,745.0
589.0,10.0656,782.4279999999999,9898.8,0.0,24.33447,52.0,6651.0,52998.0,26.84,28.84551,25.375999999999998,24.887999999999998,23.18766,26.77668,0.0,745.0
592.0,9.8064,791.544,9966.6,0.0,24.33828,52.300000000000004,7178.0,52998.0,26.84,28.84932,25.375999999999998,25.375999999999998,44.45127,26.7843,0.0,745.0
595.0,9.072000000000001,777.9559999999999,9966.6,0.0,24.34209,52.5,6654.0,52997.0,26.352,28.84551,25.375999999999998,25.131999999999998,23.18385,26.7843,0.0,745.0
598.0,8.7696,778.1279999999999,9898.8,0.0,24.3459,52.400000000000006,7179.0,53000.0,26.84,28.84932,25.131999999999998,25.131999999999998,44.45889,26.76906,0.0,746.0
601.0,8.5968,791.372,10034.4,0.0,24.34971,52.7,6653.0,52998.0,26.84,28.85694,24.887999999999998,25.131999999999998,23.19528,26.77668,0.0,746.0
604.0,8.5968,791.544,9966.6,0.0,24.34971,53.7,7155.0,52998.0,26.596,28.85694,25.375999999999998,25.375999999999998,44.577,26.77668,0.0,745.0
607.0,8.208,791.1999999999999,9966.6,0.0,24.35352,54.0,6653.0,52999.0,27.084,28.86837,25.131999999999998,25.131999999999998,23.20671,26.77668,0.0,745.0
610.0,8.1216,791.372,9898.8,0.0,24.36495,54.300000000000004,7162.0,53000.0,27.084,28.86075,25.62,25.131999999999998,44.55414,26.77287,0.0,745.0
613.0,7.344,791.372,9898.8,0.0,24.39924,54.5,6654.0,52998.0,26.596,28.86075,25.131999999999998,25.131999999999998,23.19909,26.77287,0.0,745.0
616.0,6.8688,782.5999999999999,9898.8,0.0,24.41067,54.300000000000004,7164.0,52996.0,26.84,28.85694,25.131999999999998,24.887999999999998,44.53128,26.77668,0.0,745.0
619.0,6.566400000000001,782.5999999999999,9966.6,0.0,24.42972,54.300000000000004,6654.0,52998.0,26.84,28.86456,25.131999999999998,25.375999999999998,23.21052,26.78049,0.0,746.0
622.0,6.9552000000000005,791.372,9898.8,0.0,24.444960000000002,54.7,7155.0,52997.0,26.596,28.85313,25.375999999999998,25.375999999999998,44.59224,26.77668,0.0,746.0
625.0,8.0784,782.4279999999999,9898.8,0.0,24.46782,54.7,6653.0,52997.0,26.596,28.86837,25.131999999999998,25.375999999999998,23.20671,26.7843,0.0,745.0
628.0,8.208,782.7719999999999,9898.8,0.0,24.47163,54.900000000000006,7152.0,52999.0,26.596,28.86456,25.131999999999998,25.375999999999998,44.60748,26.7843,0.0,746.0
631.0,8.8992,782.5999999999999,10034.4,0.0,24.49068,55.400000000000006,6656.0,52998.0,26.596,28.86837,25.375999999999998,25.131999999999998,23.2029,26.7843,0.0,746.0
634.0,9.1152,782.5999999999999,10034.4,0.0,24.50592,55.400000000000006,7155.0,52999.0,26.596,28.86075,25.131999999999998,25.131999999999998,44.59224,26.78049,0.0,745.0
637.0,9.5472,782.4279999999999,9966.6,0.0,24.52878,55.7,6655.0,52998.0,26.84,28.86456,25.375999999999998,25.131999999999998,23.21052,26.7843,0.0,745.0
640.0,9.6768,791.372,9898.8,0.0,24.521160000000002,56.300000000000004,7159.0,52999.0,26.84,28.86456,25.131999999999998,25.375999999999998,44.57319,26.78811,0.0,745.0
643.0,9.8496,791.372,9898.8,0.0,24.55545,56.400000000000006,6655.0,53000.0,26.352,28.87599,25.131999999999998,25.131999999999998,23.22195,26.78049,0.0,745.0
646.0,9.4176,791.8879999999999,9898.8,0.0,24.56307,56.5,7156.0,52998.0,26.596,28.86837,25.375999999999998,25.131999999999998,44.59605,26.78811,0.0,745.0
649.0,9.0288,792.92,9831.0,0.0,24.578310000000002,57.2,6655.0,52998.0,27.084,28.8798,25.375999999999998,25.131999999999998,23.20671,26.78049,0.0,745.0
652.0,8.7696,803.756,9898.8,0.0,24.58974,57.0,7168.0,52999.0,26.84,28.87599,25.131999999999998,25.375999999999998,44.52747,26.77668,0.0,745.0
655.0,8.683200000000001,805.8199999999999,9966.6,0.0,24.59355,57.400000000000006,6654.0,52998.0,27.084,28.87218,25.131999999999998,25.131999999999998,23.20671,26.78811,0.0,746.0
658.0,8.5968,807.3679999999999,9966.6,0.0,24.58212,57.6,7146.0,52998.0,26.596,28.8798,25.375999999999998,25.375999999999998,44.66082,26.78811,0.0,746.0
661.0,7.992,808.5719999999999,9898.8,0.0,24.58212,58.0,6657.0,52999.0,26.596,28.88361,25.62,25.131999999999998,23.241,26.7843,0.0,746.0
664.0,7.300800000000001,786.728,9898.8,0.0,24.5745,57.900000000000006,7149.0,52998.0,26.596,28.8798,24.887999999999998,25.131999999999998,44.64939,26.78811,0.0,745.0
667.0,6.8256000000000006,787.0719999999999,9966.6,0.0,24.578310000000002,57.800000000000004,6655.0,52999.0,26.596,28.88742,25.131999999999998,25.375999999999998,23.22195,26.79192,0.0,745.0
670.0,7.128,800.4879999999999,9966.6,0.0,24.57069,58.300000000000004,7152.0,52998.0,26.596,28.89504,25.375999999999998,25.131999999999998,44.64177,26.7843,0.0,745.0
673.0,7.3872,800.3159999999999,9966.6,0.0,24.56688,58.400000000000006,6654.0,52998.0,26.84,28.88361,25.131999999999998,25.375999999999998,23.237190000000002,26.7843,0.0,746.0
676.0,7.6032,800.4879999999999,9966.6,0.0,24.57069,59.0,7145.0,52998.0,26.596,28.8798,25.375999999999998,25.375999999999998,44.67987,26.78049,0.0,746.0
679.0,8.2944,791.372,10034.4,0.0,24.578310000000002,59.400000000000006,6655.0,52999.0,27.084,28.89504,25.375999999999998,24.887999999999998,23.23338,26.79192,0.0,745.0
682.0,8.424000000000001,791.372,9898.8,0.0,24.61641,59.5,7154.0,52997.0,26.596,28.88361,25.131999999999998,25.375999999999998,44.63034,26.78811,0.0,745.0
685.0,8.683200000000001,791.7159999999999,9898.8,0.0,24.6507,60.7,6657.0,52999.0,26.84,28.89123,25.375999999999998,25.375999999999998,23.22957,26.79192,0.0,746.0
688.0,8.5104,800.4879999999999,9966.6,0.0,24.68499,60.300000000000004,7156.0,52999.0,27.084,28.89123,25.375999999999998,25.375999999999998,44.59986,26.78811,0.0,747.0
691.0,9.5904,800.1439999999999,9966.6,0.0,24.73071,60.900000000000006,6656.0,52998.0,26.84,28.89123,25.131999999999998,24.887999999999998,23.22576,26.79573,0.0,745.0
694.0,10.8,786.728,9831.0,0.0,24.77262,61.800000000000004,7150.0,52996.0,26.596,28.89504,25.375999999999998,25.375999999999998,44.63415,26.79192,0.0,745.0
697.0,13.176,799.972,9898.8,0.0,24.81834,62.0,6657.0,52998.0,26.84,28.89504,25.131999999999998,25.375999999999998,23.23338,26.79573,0.0,745.0
700.0,14.342400000000001,800.1439999999999,9966.6,0.0,24.86787,62.0,7154.0,52997.0,26.84,28.89504,24.887999999999998,25.375999999999998,44.62272,26.79954,0.0,745.0
703.0,15.3792,822.5039999999999,9966.6,0.0,24.91359,62.1,6656.0,52998.0,26.596,28.89504,25.375999999999998,25.375999999999998,23.22576,26.79573,0.0,745.0
706.0,16.2432,831.6199999999999,9831.0,0.0,24.95169,62.400000000000006,7166.0,52999.0,26.84,28.89504,25.375999999999998,25.375999999999998,44.56938,26.79192,0.0,746.0
709.0,17.1504,840.2199999999999,9966.6,0.0,25.00122,63.300000000000004,6659.0,52997.0,27.084,28.90266,25.131999999999998,25.131999999999998,23.20671,26.79573,0.0,745.0
712.0,17.625600000000002,840.2199999999999,9898.8,0.0,25.05456,64.4,7150.0,52998.0,26.84,28.90266,25.131999999999998,25.131999999999998,44.63034,26.79192,0.0,746.0
715.0,18.273600000000002,849.3359999999999,9898.8,0.0,25.10028,63.7,6657.0,52997.0,26.596,28.91028,25.131999999999998,25.131999999999998,23.22957,26.79573,0.0,745.0
718.0,18.792,863.0959999999999,9898.8,0.0,25.15362,64.4,7141.0,52999.0,26.84,28.90647,25.131999999999998,24.887999999999998,44.71416,26.79573,0.0,746.0
721.0,18.7488,872.2119999999999,9898.8,0.0,25.20696,65.2,6656.0,52998.0,26.84,28.91409,25.375999999999998,25.131999999999998,23.24481,26.79954,0.0,745.0
724.0,18.36,872.2119999999999,9966.6,0.0,25.2603,65.7,7127.0,52998.0,26.84,28.90647,25.375999999999998,25.375999999999998,44.78655,26.803350000000002,0.0,746.0
727.0,17.8416,881.156,9966.6,0.0,25.31364,66.0,6656.0,52997.0,26.84,28.90647,24.887999999999998,24.887999999999998,23.256240000000002,26.803350000000002,0.0,745.0
730.0,17.366400000000002,881.156,9898.8,0.0,25.35174,66.3,7135.0,52999.0,26.84,28.91028,25.131999999999998,24.887999999999998,44.75607,26.803350000000002,0.0,746.0
733.0,16.632,881.156,9966.6,0.0,25.3746,66.9,6658.0,52998.0,26.596,28.9179,25.375999999999998,25.375999999999998,23.24862,26.79954,0.0,746.0
736.0,16.4592,876.684,9898.8,0.0,25.38222,66.9,7133.0,52998.0,26.84,28.9179,24.887999999999998,25.375999999999998,44.82846,26.79954,0.0,746.0
739.0,16.8912,876.684,9898.8,0.0,25.38603,67.2,6659.0,52998.0,26.84,28.92171,25.131999999999998,25.131999999999998,23.241,26.80716,0.0,746.0
742.0,17.0208,899.2159999999999,9966.6,0.0,25.38984,67.8,7132.0,52999.0,26.596,28.91409,25.375999999999998,25.375999999999998,44.77512,26.803350000000002,0.0,745.0
745.0,16.6752,899.3879999999999,9966.6,0.0,25.40127,68.2,6659.0,52998.0,26.596,28.92171,25.375999999999998,24.887999999999998,23.24862,26.803350000000002,0.0,745.0
748.0,15.8976,899.044,9966.6,0.0,25.40889,68.5,7120.0,52999.0,26.84,28.91409,25.131999999999998,25.375999999999998,44.83608,26.79954,0.0,746.0
751.0,15.120000000000001,899.3879999999999,9898.8,0.0,25.42794,69.60000000000001,6657.0,52999.0,27.084,28.92552,25.131999999999998,25.131999999999998,23.256240000000002,26.803350000000002,0.0,745.0
754.0,14.688,899.3879999999999,9831.0,0.0,25.4127,69.10000000000001,7135.0,52997.0,26.596,28.92552,25.131999999999998,25.131999999999998,44.77131,26.80716,0.0,746.0
757.0,14.860800000000001,899.2159999999999,9966.6,0.0,25.39746,69.7,6658.0,52999.0,26.596,28.92552,25.131999999999998,24.887999999999998,23.26005,26.803350000000002,0.0,746.0
760.0,15.249600000000001,890.0999999999999,9898.8,0.0,25.37841,70.7,7133.0,52996.0,26.84,28.92171,25.131999999999998,25.375999999999998,44.79036,26.79573,0.0,747.0
763.0,14.601600000000001,890.444,9898.8,0.0,25.3746,70.60000000000001,6657.0,52999.0,26.84,28.93314,25.375999999999998,24.887999999999998,23.26005,26.803350000000002,0.0,746.0
766.0,14.8176,890.0999999999999,9898.8,0.0,25.38603,70.9,7120.0,52999.0,26.84,28.92171,25.375999999999998,25.131999999999998,44.82846,26.803350000000002,0.0,746.0
769.0,15.292800000000002,899.56,9898.8,0.0,25.40508,71.4,6657.0,52998.0,26.84,28.92171,25.131999999999998,25.131999999999998,23.275290000000002,26.80716,0.0,747.0
772.0,15.552000000000001,899.56,9831.0,0.0,25.40889,71.10000000000001,7110.0,52999.0,26.596,28.92171,25.375999999999998,25.131999999999998,44.89323,26.80716,0.0,746.0
775.0,15.6384,890.444,9898.8,0.0,25.4127,71.8,6658.0,53000.0,26.84,28.92552,25.131999999999998,25.375999999999998,23.26386,26.79954,0.0,747.0
778.0,15.984,890.2719999999999,9966.6,0.0,25.4127,72.2,7118.0,52998.0,26.84,28.93695,24.887999999999998,25.131999999999998,44.85513,26.81097,0.0,746.0
781.0,15.3792,890.0999999999999,9831.0,0.0,25.41651,72.7,6659.0,52997.0,26.596,28.93314,25.131999999999998,25.375999999999998,23.27148,26.80716,0.0,746.0
784.0,15.940800000000001,890.444,9966.6,0.0,25.41651,73.8,7126.0,52996.0,26.84,28.93695,25.375999999999998,25.131999999999998,44.81322,26.81097,0.0,747.0
787.0,16.1568,890.444,9966.6,0.0,25.40889,73.8,6659.0,52998.0,26.84,28.94076,25.375999999999998,25.131999999999998,23.28291,26.81859,0.0,746.0
790.0,16.3296,899.3879999999999,9898.8,0.0,25.40127,75.2,7120.0,52997.0,26.84,28.92933,25.131999999999998,25.375999999999998,44.85513,26.81478,0.0,746.0
793.0,16.0704,899.3879999999999,10034.4,0.0,25.43175,74.8,6660.0,53000.0,26.596,28.93695,24.887999999999998,25.375999999999998,23.26767,26.81478,0.0,745.0
796.0,16.0272,913.1479999999999,9831.0,0.0,25.46223,75.5,7140.0,52999.0,27.084,28.94076,25.131999999999998,25.375999999999998,44.74083,26.81478,0.0,747.0
799.0,15.8544,899.56,9898.8,0.0,25.52319,74.8,6658.0,52998.0,26.84,28.93695,25.375999999999998,25.375999999999998,23.26005,26.81478,0.0,746.0
802.0,17.1504,899.732,9831.0,0.0,25.55748,74.8,7132.0,52998.0,26.596,28.93695,24.887999999999998,25.375999999999998,44.79417,26.81097,0.0,746.0
805.0,15.5088,899.732,9966.6,0.0,25.58796,75.3,6659.0,53000.0,27.084,28.94076,25.375999999999998,25.131999999999998,23.26386,26.81097,0.0,746.0
808.0,15.292800000000002,899.3879999999999,9966.6,0.0,25.59558,76.5,7127.0,52998.0,26.596,28.93314,25.131999999999998,25.375999999999998,44.81322,26.81478,0.0,746.0
811.0,15.0768,913.1479999999999,9898.8,0.0,25.61844,76.80000000000001,6658.0,52998.0,26.596,28.95219,25.131999999999998,25.375999999999998,23.27148,26.81478,0.0,746.0
814.0,13.4784,913.3199999999999,9898.8,0.0,25.62606,77.0,7117.0,52998.0,26.596,28.94076,25.375999999999998,25.375999999999998,44.86656,26.80716,0.0,746.0
817.0,13.392000000000001,913.1479999999999,9966.6,0.0,25.62987,77.4,6660.0,52999.0,26.84,28.94838,25.375999999999998,25.375999999999998,23.26386,26.81859,0.0,747.0
820.0,13.003200000000001,899.9039999999999,9966.6,0.0,25.60701,77.7,7131.0,52998.0,26.84,28.95219,25.375999999999998,25.375999999999998,44.78274,26.81478,0.0,746.0
823.0,12.571200000000001,900.0759999999999,9898.8,0.0,25.59939,77.60000000000001,6659.0,52998.0,26.596,28.94838,25.131999999999998,25.131999999999998,23.275290000000002,26.80716,0.0,745.0
826.0,12.3552,891.132,9966.6,0.0,25.59558,77.9,7124.0,52998.0,27.084,28.94457,25.131999999999998,25.131999999999998,44.8437,26.80716,0.0,746.0
829.0,12.4848,900.0759999999999,9966.6,0.0,25.59177,77.80000000000001,6660.0,52999.0,26.596,28.94838,25.62,25.131999999999998,23.275290000000002,26.81478,0.0,746.0
832.0,12.9168,900.42,9898.8,0.0,25.58796,78.60000000000001,7114.0,52999.0,26.596,28.94076,25.131999999999998,25.375999999999998,44.88942,26.80716,0.0,746.0
835.0,13.824000000000002,900.42,9898.8,0.0,25.58796,79.30000000000001,6660.0,52998.0,26.596,28.95219,25.131999999999998,25.375999999999998,23.26386,26.822400000000002,0.0,746.0
838.0,14.256,891.6479999999999,9898.8,0.0,25.59558,80.80000000000001,7129.0,52998.0,26.84,28.94076,25.375999999999998,25.131999999999998,44.80941,26.81859,0.0,745.0
841.0,14.4288,891.6479999999999,9831.0,0.0,25.6413,80.5,6660.0,52997.0,26.596,28.95981,25.375999999999998,25.131999999999998,23.275290000000002,26.822400000000002,0.0,745.0
844.0,14.8176,892.1639999999999,9898.8,0.0,25.68321,80.7,7132.0,52999.0,26.84,28.95219,25.375999999999998,25.375999999999998,44.80179,26.81478,0.0,747.0
847.0,15.292800000000002,892.5079999999999,9966.6,0.0,25.74417,81.5,6663.0,52999.0,26.352,28.95981,25.131999999999998,25.131999999999998,23.26386,26.81478,0.0,746.0
850.0,15.940800000000001,892.68,9966.6,0.0,25.78989,80.10000000000001,7125.0,52997.0,26.596,28.95219,25.375999999999998,24.887999999999998,44.83227,26.81859,0.0,746.0
853.0,17.0208,902.1399999999999,9898.8,0.0,25.84704,80.80000000000001,6663.0,52997.0,27.328,28.95981,24.887999999999998,25.131999999999998,23.26386,26.822400000000002,0.0,747.0
856.0,18.576,902.4839999999999,9966.6,0.0,25.88895,80.80000000000001,7123.0,52998.0,26.84,28.95981,25.375999999999998,25.375999999999998,44.8437,26.822400000000002,0.0,745.0
859.0,19.0512,902.9999999999999,9966.6,0.0,25.92705,81.2,6661.0,52999.0,26.84,28.96362,25.375999999999998,25.131999999999998,23.275290000000002,26.822400000000002,0.0,745.0
862.0,19.137600000000003,917.1039999999999,9898.8,0.0,25.96134,81.7,7118.0,52999.0,26.84,28.96362,25.131999999999998,25.375999999999998,44.8818,26.83002,0.0,746.0
865.0,18.7056,916.9319999999999,9966.6,0.0,25.98039,82.60000000000001,6662.0,52997.0,26.596,28.96362,25.375999999999998,25.375999999999998,23.275290000000002,26.83002,0.0,746.0
868.0,18.7488,916.0719999999999,9966.6,0.0,25.96896,82.30000000000001,7123.0,52999.0,26.596,28.95219,24.887999999999998,25.375999999999998,44.85894,26.83383,0.0,746.0
871.0,17.6688,922.608,9966.6,0.0,25.96134,82.5,6662.0,52998.0,26.84,28.95981,25.375999999999998,25.131999999999998,23.26767,26.81859,0.0,746.0
874.0,16.2864,919.684,9966.6,0.0,25.94991,82.9,7120.0,52998.0,26.84,28.96743,25.131999999999998,25.375999999999998,44.86275,26.82621,0.0,746.0
877.0,15.984,916.4159999999999,9898.8,0.0,25.94991,84.60000000000001,6661.0,53000.0,26.596,28.96362,25.131999999999998,25.375999999999998,23.28291,26.82621,0.0,746.0
880.0,15.336,914.352,9898.8,0.0,25.9461,84.5,7110.0,52997.0,26.84,28.97124,25.375999999999998,25.131999999999998,44.92371,26.83383,0.0,747.0
883.0,14.5152,904.0319999999999,9966.6,0.0,25.94991,83.80000000000001,6662.0,52997.0,26.84,28.96362,24.887999999999998,25.375999999999998,23.2791,26.83383,0.0,746.0
886.0,14.601600000000001,903.8599999999999,9898.8,0.0,25.95753,84.4,7102.0,52999.0,26.84,28.96743,25.375999999999998,25.131999999999998,44.96181,26.82621,0.0,747.0
889.0,15.2064,904.0319999999999,9898.8,0.0,25.96515,84.7,6660.0,52999.0,26.596,28.97124,24.887999999999998,24.887999999999998,23.2791,26.822400000000002,0.0,747.0
892.0,16.6752,890.2719999999999,9898.8,0.0,25.97658,85.2,7112.0,52997.0,26.84,28.96743,25.375999999999998,25.375999999999998,44.91609,26.83383,0.0,746.0
895.0,17.9712,890.2719999999999,9831.0,0.0,25.95372,84.9,6663.0,52999.0,26.596,28.97886,25.131999999999998,25.131999999999998,23.26767,26.83002,0.0,746.0
898.0,17.884800000000002,913.1479999999999,9898.8,0.0,25.9461,84.9,7103.0,52998.0,26.596,28.97886,24.887999999999998,25.375999999999998,44.97705,26.822400000000002,0.0,746.0
901.0,17.1504,912.9759999999999,9966.6,0.0,25.93467,85.7,6662.0,52999.0,27.084,28.98267,25.375999999999998,25.131999999999998,23.28672,26.83383,0.0,746.0
904.0,16.0272,912.9759999999999,9898.8,0.0,25.91562,86.10000000000001,7115.0,52999.0,26.596,28.96743,25.131999999999998,25.131999999999998,44.90085,26.822400000000002,0.0,745.0
907.0,15.249600000000001,890.2719999999999,9898.8,0.0,25.87752,86.2,6664.0,52998.0,26.596,28.98267,25.375999999999998,25.131999999999998,23.28672,26.83383,0.0,746.0
910.0,15.3792,899.732,9966.6,0.0,25.85466,86.4,7108.0,52997.0,26.84,28.98648,25.131999999999998,25.131999999999998,44.92752,26.83383,0.0,747.0
913.0,15.984,899.3879999999999,9898.8,0.0,25.85466,86.7,6665.0,52998.0,27.084,28.98648,25.375999999999998,25.131999999999998,23.27148,26.83764,0.0,745.0
916.0,16.1568,899.3879999999999,9966.6,0.0,25.83942,87.2,7110.0,52998.0,27.084,28.97886,25.131999999999998,25.375999999999998,44.92752,26.82621,0.0,746.0
919.0,15.5088,899.044,9898.8,0.0,25.85847,87.4,6664.0,52999.0,26.84,28.98648,25.131999999999998,25.131999999999998,23.2791,26.83383,0.0,746.0
922.0,15.120000000000001,899.2159999999999,9898.8,0.0,25.8699,88.60000000000001,7098.0,52998.0,26.596,28.98267,25.131999999999998,25.131999999999998,44.9961,26.82621,0.0,746.0
925.0,15.292800000000002,899.56,9831.0,0.0,25.92324,88.80000000000001,6663.0,52999.0,27.084,28.99029,25.375999999999998,24.887999999999998,23.28291,26.83383,0.0,745.0
928.0,15.2064,890.444,9898.8,0.0,25.96134,87.80000000000001,7099.0,52999.0,26.596,28.98267,25.375999999999998,25.131999999999998,44.98848,26.822400000000002,0.0,746.0
931.0,16.1136,890.0999999999999,9966.6,0.0,26.00325,88.2,6663.0,52998.0,26.84,28.9941,25.375999999999998,25.131999999999998,23.275290000000002,26.83002,0.0,746.0
934.0,17.5824,899.56,9898.8,0.0,26.04135,88.4,7113.0,52998.0,26.84,28.98648,25.375999999999998,25.375999999999998,44.91228,26.83383,0.0,746.0
937.0,18.4896,912.9759999999999,9898.8,0.0,26.10231,88.2,6663.0,52999.0,26.596,28.99791,25.131999999999998,25.375999999999998,23.28672,26.841450000000002,0.0,746.0
940.0,19.224,912.9759999999999,9966.6,0.0,26.15946,89.60000000000001,7100.0,52998.0,26.84,28.99029,25.131999999999998,25.375999999999998,45.01134,26.83764,0.0,747.0
